,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
2175,Up in XY,Up in XY,GO:0021700,developmental maturation,89/3399,389/28891,4.26149375302033e-10,1.22192530366071e-08,6.72087886318835e-09,Abhd2/Adamts7/Adgrl1/Anks1/Atp6v0a1/Atp6v1e1/Atp6v1h/Aurka/Bap1/Bcan/Bfsp1/Bloc1s3/C1ql2/Cbfb/Ccr6/Cdc20/Cdh3/Cdh5/Cebpa/Cend1/Clcn3/Cngb1/Cntnap1/Cspg4/Ctnnb1/Ctsl/Dab2ip/Dag1/Ebp/Edn1/Enpp1/Epas1/Erbb4/Ercc2/Fam210b/Fbxo5/Foxo3/Fzd5/G6pdx/Gja1/Gldn/Grb14/Heatr3/Hes5/Hif1a/Ihh/Kcne1/Kif14/Klf1/Lrrk2/Mbtps2/Mmp2/Mtor/Nom1/Notch1/Nppc/Opa1/Pax2/Pdgfb/Pebp1/Pld6/Plxnb1/Ppard/Ppp2r1a/Ptbp3/Ptk2b/Rac1/Rb1/Ren1/Rere/Rhoa/Rps6ka2/S1pr1/Sema4d/Slfn14/Snx10/Snx19/Sox10/Sox8/Srrm4/Tcp11/Tdrkh/Tgfb1/Tmigd1/Trpc4ap/Unc13b/Xylt1/Zar1/Zbtb7a,89
2176,Up in XY,Up in XY,GO:0062012,regulation of small molecule metabolic process,89/3399,389/28891,4.26149375302033e-10,1.22192530366071e-08,6.72087886318835e-09,Abcg1/Abcg4/Acsl4/Adcyap1r1/Adipor1/Agt/Apc/Apoa4/Apoc3/Appl2/Atp2b4/Brca1/Cd320/Clcn2/Creb1/Ddb1/Ddit4/Dhcr7/Eif2ak3/Eno1b/Entpd1/Erlin2/Fabp3/Fabp5/Fdps/Fgl1/Fmo4/Foxo1/Gnb3/Gnmt/Gpd1/Gpld1/Gpt/Hif1a/Igfbp3/Insr/Irs2/Kat2a/Lacc1/Ldlr/Lmf1/Map2k1/Me1/Mfsd2a/Midn/Mlst8/Mlxipl/Mlycd/Mtor/Myh9/Ncoa2/Ncor2/Nfe2l1/Nln/Nr1d1/Ntsr1/Obp2a/P2rx7/P2ry1/Pfkfb2/Pgp/Ppard/Ppargc1a/Ppp1r3e/Prkce/Prmt3/Ptk2b/Ranbp2/Rest/Rgn/Rora/Rptor/Scap/Sesn2/Sik1/Slc27a4/Slc45a3/Soga1/Sox9/Sphk2/Src/Srebf1/Srebf2/Stk11/Trib3/Ttc39b/Tysnd1/Zbtb20/Zbtb7a,89
2177,Up in XY,Up in XY,GO:0042692,muscle cell differentiation,102/3399,468/28891,4.26814433553053e-10,1.22192530366071e-08,6.72087886318835e-09,Actn4/Acvr1/Adamts5/Agt/Atp2a2/Bcl9/Bnip2/Bves/Cacna2d2/Camk2d/Casq1/Casq2/Chrnb1/Chuk/Cntnap1/Col14a1/Ctdp1/Ctnnb1/Cxadr/Cyp26b1/Daxx/Ddx39b/Dll1/Dmd/Dner/Dnmt1/Dock5/Dyrk1b/Dysf/Edn1/Ehd1/Fdps/Fgf9/Fkrp/Foxo4/Frs2/Fzd7/G6pdx/Gata4/Gdf15/Hamp2/Hdac2/Hdac5/Hdac6/Hnrnpu/Il4ra/Itgb1/Kat2a/Lama1/Lamb2/Map2k4/Mef2a/Mef2c/Mfn2/Mtor/Mybpc3/Myh9/Mylk2/Mylk3/Myoz2/Naglu/Nfatc1/Nfatc2/Nid1/Nln/Notch1/P2rx2/Pdgfb/Pdlim5/Piezo1/Plec/Popdc3/Prickle1/Ptbp1/Rara/Rb1/Rbm38/Rcan1/Rora/Sema4c/Sik1/Slc9a1/Smarca2/Sort1/Sox6/Sox9/Spag9/Spg11/Stim1/Supt6/Svil/Tanc1/Tbx1/Tgfb1/Tmod1/Tnpo2/Tomm70a/Trim32/Tsc1/Xk/Ybx1/Zbed6,102
2183,Up in XY,Up in XY,GO:0030100,regulation of endocytosis,81/3399,344/28891,6.09246763147356e-10,1.69810760812041e-08,9.33999443062908e-09,Aak1/Abca2/Abca7/Actn4/Ahsg/Ankrd13a/Ap2a1/Ap2b1/Apoc3/Appl2/Arf1/Arfgap1/Arrb1/Axl/B2m/Bicd1/Calr/Cbl/Cd151/Cd177/Ckap5/Clu/Dgkd/Dll1/Dnm2/Dysf/Eef2k/Ehd4/Gsg1l/Hamp2/Hap1/Hck/Hfe/Hip1/Insr/Itgav/Itgb1/Itgb3/Ldlrap1/Lrrk2/Lrsam1/Mertk/Mff/Myh9/Myo18a/Pick1/Pip5k1c/Pla2g5/Ppp3r1/Ppt1/Ptk2/Ptpn5/Rab31/Rab5b/Rap1gap/Rin3/Rnf216/Scamp5/Scarb1/Scrib/Sfrp4/Sh3gl2/Siglece/Sirpa/Smpd1/Snap91/Snx33/Snx9/Sphk1/Src/Ston1/Syk/Syt7/Tbc1d5/Tgfb1/Trf/Tsc2/Ubqln2/Unc119/Vac14/Wasl,81
2188,Up in XY,Up in XY,GO:0048545,response to steroid hormone,65/3399,253/28891,7.07662055806649e-10,1.92505084349184e-08,1.05882360286891e-08,Abhd2/Acsbg1/Adam9/Adh1/Alpl/Ass1/Atp1a1/Atp1a2/Bche/Brca1/Calcoco1/Calr/Casp9/Cdo1/Cnot1/Crebrf/Cry2/Daxx/Ddit4/Ddx17/Ddx5/Eif4ebp1/Fkrp/Fshr/Gdnf/Heyl/Hmga2/Hnrnpu/Il1rn/Kank2/Kdm4c/Kdm5d/Map2k1/Mapk1/Mbp/Mettl21c/Ncoa2/Ncor2/Nkx3-1/Padi2/Pappa/Paqr7/Paqr8/Per1/Pias2/Rest/Rhoa/Spp1/Src/Sstr2/Tfap4/Tgfb1/Tgfb3/Trerf1/Trim68/Uba5/Vps11/Vps18/Wbp2/Yap1/Ywhah/Zbtb7a/Zdhhc7/Zfp36l2/Zmiz1,65
2215,Up in XY,Up in XY,GO:0030048,actin filament-based movement,41/3399,130/28891,1.65809118028196e-09,4.05047988326022e-08,2.22785996423985e-08,Actn4/Adora1/Atp1a1/Atp1a2/Atp2a2/Cacna1h/Camk2d/Casq2/Ctnna3/Dsg2/Dsp/Epdr1/Fgf13/Flna/Fnbp1l/Gata4/Jup/Kcne1/Kcnh2/Limch1/Myh14/Myh9/Mylk2/Myo19/Myo1c/Myo1d/Myo7a/Myo9b/Myrip/Nup155/Rnf207/Scn3b/Shtn1/Snta1/Sun2/Syne2/Tnnc1/Trpm4/Uty/Wasf2/Wasl,41
2220,Up in XY,Up in XY,GO:0005996,monosaccharide metabolic process,70/3399,287/28891,1.80077688174205e-09,4.31572550408408e-08,2.37375134411452e-08,Adipor1/Aldh1a1/Arsb/Brat1/Crtc2/Ddb1/Eno1b/Fabp5/Fbn1/Fgl1/Fkrp/Foxo1/Fpgt/Fuca1/G6pc3/G6pdx/Gale/Gapdh/Glb1/Gnb3/Gnmt/Gpd1/Gpld1/Gpt/Gsto2/Gulo/Hexa/Hif1a/Hk1/Hk2/Igfbp3/Inppl1/Insr/Irs2/Kat2a/Kbtbd2/Man2a2/Man2b1/Man2b2/Midn/Mlycd/Ncoa2/Nfe2l1/Nisch/Nln/Obp2a/Pcx/Per2/Pfkfb2/Pgam1/Pgam2/Pgp/Pofut2/Ppargc1a/Ppp1r3e/Ranbp2/Rgn/Rora/Serp1/Sesn2/Sik1/Slc25a10/Slc25a13/Slc45a3/Soga1/Src/Stk11/Usf1/Uxs1/Xylb,70
2223,Up in XY,Up in XY,GO:0050803,regulation of synapse structure or activity,75/3399,317/28891,2.07038682984718e-09,4.90611890353674e-08,2.69848171081205e-08,Abhd17a/Abl1/Adgrl1/Adgrl2/Agrn/Amigo3/Arf6/Arhgap33/Baiap2/C1ql2/Cdc20/Cntnap1/Ctnna2/Ctnnb1/Cttnbp2/Dab2ip/Dag1/Dctn1/Eef2k/Eif4g1/Ephb1/Ephb3/Etv5/Farp1/Fyn/Grin2b/Igsf9/Il10ra/Itgb1/Itpka/Lrp4/Lrrk2/Mark2/Mdga1/Mef2c/Mfn2/Ncan/Nedd9/Negr1/Ngef/Nlgn3/Nrp2/Opa1/Pafah1b1/Pak3/Pcdh8/Pdlim5/Pick1/Plxnc1/Ppp1r9a/Ptk2/Ptk2b/Ptprf/Ptprs/Rap2a/Rapgef4/Rhoa/Robo1/Ror2/Sema4a/Sema4d/Setd5/Shank2/Sipa1l1/Slitrk4/Snap91/Sparc/Srgn/Tanc1/Taok2/Tiam1/Tsc2/Tuba1a/Vhl/Wasl,75
2224,Up in XY,Up in XY,GO:0034446,substrate adhesion-dependent cell spreading,35/3399,102/28891,2.0882063400644e-09,4.92988116178638e-08,2.71155151620303e-08,Abl1/Actn4/Axl/Bcar1/Bves/Calr/Coro1c/Cspg5/Dnm2/Dock5/Epha1/Ephb3/Flna/Fndc3b/Fzd7/Itga4/Itgav/Itgb3/Kif14/Lamb2/Mertk/Myadm/Nedd9/P4hb/Ptk2/Pxn/Rac1/Rcc2/Rhoa/Rreb1/Spry4/Src/St6gal1/Tyro3/Unc13d,35
2225,Up in XY,Up in XY,GO:0071496,cellular response to external stimulus,78/3399,335/28891,2.16577949023162e-09,5.09400997572323e-08,2.80182625502084e-08,Arhgdia/Atp1a1/Atp1a2/Axl/Chka/Clec16a/Cpeb4/Cradd/Ctnnb1/Dag1/Depdc5/Eif2ak3/Eif2ak4/Eif4g1/Ercc6/Fads1/Folr1/Foxa3/Foxo1/Gas2l1/Habp4/Inhbb/Ireb2/Itga4/Jmy/Kank2/Lpl/Lrrk2/Mapk1/Mapk8/Mfsd2a/Mkx/Mlst8/Mlxipl/Mtmr3/Mtor/Nuak1/Nuak2/Otud3/P2rx7/Pax2/Pde2a/Pdia3/Pick1/Piezo1/Piezo2/Pik3c2a/Pik3r4/Plec/Ppard/Prkch/Prr5/Ptpn11/Rac1/Rictor/Rptor/Rragd/Scx/Sesn2/Sh3glb1/Sipa1/Slc38a3/Sox9/Srebf1/Srebf2/Szt2/Tfeb/Tmem87a/Tsc1/Tsc2/Usf1/Usf2/Vdr/Wdr59/Wipi2/Wrn/Xpr1/Ywhag,78
2237,Up in XY,Up in XY,GO:1904951,positive regulation of establishment of protein localization,82/3399,362/28891,3.34224592777514e-09,7.52540568862396e-08,4.13915154044751e-08,Abcg1/Acsl3/Acsl4/Adam9/Anp32b/Arf1/Arf6/Arrb1/Atp13a2/B3gat3/Brca1/C2cd2l/Cd38/Cdk1/Cemip/Cenpj/Cep120/Cep295/Chp2/Coro2b/Crebrf/Dynll1/Ect2/Erbb2/Ergic3/F2rl2/Flna/Frmd4a/Fyn/Gja1/Golph3/Gpld1/Hcfc1/Hif1a/Irs2/Jup/Kif20b/Mapk1/Mff/Myh9/Myo18a/Myo1c/Myrip/Nadk/Orai1/Osbp/Oxct1/P2rx7/Pcnt/Pfkfb2/Pla2g6/Ppard/Ppm1a/Prkce/Ptbp1/Ptpn23/Ptpn5/Rac1/Rapgef4/Rufy3/Sec24a/Serp1/Sfn/Sh3glb1/Src/Stim1/Sytl4/Tcaf2/Tgfb1/Tgfb3/Tmem132a/Tmem30a/Tmem30b/Tnfrsf1a/Tomm70a/Tomt/Trpm4/Unc13b/Vamp2/Wrap53/Xpo4/Zdhhc2,82
2249,Up in XY,Up in XY,GO:0034655,nucleobase-containing compound catabolic process,90/3399,414/28891,5.0878123883544e-09,1.09572547111973e-07,6.02674986485959e-08,Apaf1/Atm/Cant1/Casc3/Celf1/Cidea/Cnot1/Cnot3/Cnot6l/Cnot7/Cnp/Ctif/Dcp1a/Dcps/Ddx49/Ddx5/Dhx34/Dhx9/Dna2/Dut/Dxo/Edc3/Edc4/Endog/Enpp1/Enpp5/Entpd1/Entpd4/Entpd5/Entpd6/Entpd7/Fastk/Fastkd1/Fastkd5/Fus/Fxr2/Gdnf/Grsf1/Gspt1/Gspt2/Hnrnpu/Igfbp3/Lin28b/Mapkapk2/Mgat1/Mlycd/Mov10/Mtor/Naf1/Nbas/Nt5e/Nudt11/Nudt15/Nudt19/Nudt3/Nudt4/Pabpc4/Pan2/Pank4/Patl1/Pcbp4/Pcid2/Pde12/Pde2a/Pnpt1/Pnrc1/Ptbp1/Rbm38/Rgn/Rnaseh2a/Samd4/Sidt2/Slfn14/Smg5/Smg6/Smg8/Smg9/Smpdl3a/Supv3l1/Taf15/Tnrc6b/Vim/Vnn1/Ybx1/Zar1/Zc3h18/Zc3h4/Zc3hav1/Zfp36l2/Zswim8,90
2252,Up in XY,Up in XY,GO:0009314,response to radiation,93/3399,433/28891,5.3679482877311e-09,1.14739894650252e-07,6.31096623017034e-08,Abca7/Ap1s2/Arrb1/Atm/Atp1a2/Atp8a2/Atr/Atxn1/Aurkb/Bard1/Bhlhe40/Blm/Brat1/Brca1/Casp9/Ccar2/Ckap5/Cngb1/Creb1/Crtc1/Cry2/Dcun1d3/Ddb1/Ddias/Dtl/Ect2/Eif2ak4/Elk1/Ercc2/Ercc6/Eya1/Eya3/Fancd2/Fbxl3/Gnb5/Hif1a/Hmgcr/Htt/Hus1/Ints3/Itgb1/Lig4/Map2k7/Map3k4/Mapk13/Mapk8/Men1/Mmp2/Mtor/N4bp1/Nabp1/Nhej1/Nlgn3/Nptn/Paxip1/Pbk/Per1/Per2/Pml/Pold1/Polh/Polk/Ppp1r1b/Rad18/Rad51/Rad51ap1/Rad54l/Reep6/Rela/Rev1/Rfwd3/Rhbdd1/Sct/Sema5a/Sema5b/Sik1/Smpd1/Sprtn/Stk11/Synpo/Tanc1/Tgfb1/Tnks1bp1/Triap1/Trim32/Tuba1a/Usf1/Usp28/Usp47/Wrn/Xrcc2/Xrcc4/Yap1,93
2254,Up in XY,Up in XY,GO:0034765,regulation of monoatomic ion transmembrane transport,102/3399,490/28891,5.75872555116803e-09,1.21844740289704e-07,6.7017495844503e-08,1810037I17Rik/Abcb1b/Abl1/Adcyap1r1/Agrn/Ahr/Arf1/Atp1a2/Atp1b2/Atp2b4/Atp4a/Atp7a/Cabp1/Cacna1h/Cacna2d2/Camk2d/Casq1/Casq2/Cemip/Chd7/Chp2/Clcn2/Clic5/Cnksr3/Cx3cl1/Dmd/Dnm2/Dysf/Edn1/F2r/Fgf13/Fhl1/Fkbp1a/Flna/Fxyd6/Fyn/G6pdx/Gnb2/Gnb5/Grin2c/Gstm7/Hamp2/Hap1/Hcn3/Hecw2/Hk1/Hspa2/Htt/Itgb1/Itgb3/Jsrp1/Kcna6/Kcna7/Kcne1/Kcnh1/Kcnh2/Kcnj13/Kcnk13/Kcnq5/Lime1/Lyn/Mettl21c/Mtor/Nlgn3/Ntsr1/P2rx4/P2rx7/Pick1/Pik3c2a/Pink1/Pla2g6/Plcg1/Pml/Ppp3r1/Prkce/Ptk2b/Ptpn3/Ptpn6/Rgn/Ripk1/Rnf207/Scn3b/Slc30a1/Slc6a9/Slc9a1/Slmap/Snta1/Sphk2/Stim1/Tcaf2/Tesc/Tgfb1/Tpcn1/Trpc3/Ubash3b/Ubqln1/Vamp2/Wnk1/Wnk3/Wnk4/Wwp2/Ywhah,102
2256,Up in XY,Up in XY,GO:1901136,carbohydrate derivative catabolic process,47/3399,166/28891,5.77737033142268e-09,1.21844740289704e-07,6.7017495844503e-08,Aldh1a1/Amdhd2/Arsb/Cemip/Cst3/Ctsl/Dut/Enpp1/Entpd1/Entpd4/Entpd5/Entpd7/Fbxo17/Fbxo44/Fuca1/Gba2/Gm2a/Gns/Gpc1/Gpd1/Gusb/Hexa/Hgsnat/Hmmr/Hoga1/Man1a2/Man1b1/Manba/Mgat1/Mlycd/Naglu/Neu1/Npl/Nt5e/Nudt11/Nudt15/Nudt19/Nudt3/Nudt4/Pank4/Pde2a/Pnliprp2/Psap/Sgsh/Slc9a1/Tgfb1/Vnn1,47
2257,Up in XY,Up in XY,GO:0001503,ossification,101/3399,484/28891,5.96771159115179e-09,1.25440901120324e-07,6.89954695588313e-08,Acvr1/Adamts7/Ahr/Ahsg/Alpl/Ank/Apc/Atp2b1/Bmp8a/Cbfb/Cd276/Cebpa/Cebpd/Cited1/Col2a1/Crim1/Csf1/Ctnnb1/Ddx5/Dhh/Duox2/Ebp/Eif2ak3/Enpp1/Epha2/Ercc2/Ext2/Fbxo5/Fgf18/Fgf9/Fkrp/Fndc3b/Foxc1/Fzd9/Gabbr1/Gja1/Gpld1/Gpm6b/Hdac5/Hif1a/Icmt/Igfbp3/Ihh/Inppl1/Ipo7/Jag1/Kazald1/Kremen1/Lrp4/Lrp5/Mapk1/Mapk8/Mef2c/Mef2d/Men1/Mkx/Mmp2/Nab2/Nbr1/Nell1/Nfatc1/Nfe2/Notch1/Nppc/P2rx7/P2ry2/P3h1/Plxnb1/Prickle1/Ptch1/Ptk2/Ptk2b/Ptpn11/Rest/Rhoa/S1pr1/Sbno2/Scx/Sema4d/Slc20a2/Slc26a2/Smad7/Smoc1/Snx10/Sort1/Sox8/Sox9/Sp1/Spp1/Srgn/Suco/Tgfb1/Thra/Tmem64/Tnfaip6/Traf6/Trpm4/Twsg1/Vdr/Xylt1/Yap1,101
2259,Up in XY,Up in XY,GO:0014706,striated muscle tissue development,71/3399,301/28891,6.29211572358638e-09,1.31386852089541e-07,7.22658835580218e-08,Acvr1/Adamts9/Agt/Apc/Bves/Camk2d/Cdk1/Cenpf/Chd7/Col14a1/Creb1/Ctdp1/Ctnnb1/Cxadr/Ddx39b/Dll1/Dsg2/Dsp/Edn1/Erbb3/Erbb4/Eya1/Fdps/Fgf9/Fkbp1a/Foxc1/Frs2/Fzd7/G6pdx/Gata4/Gja1/Hamp2/Hdac2/Hdac5/Hnrnpu/Itgb1/Kat2a/Kcnk2/Map2k4/Mapk1/Mef2a/Mef2c/Mtor/Mybpc3/Mylk2/Mylk3/Naglu/Notch1/Pdlim5/Plec/Ppp1r13l/Prickle1/Rara/S1pr1/Sema3c/Sik1/Sin3b/Slc9a1/Smad7/Sox15/Sox6/Tbx1/Tenm4/Tgfb1/Tnnc1/Tnni3/Tomm70a/Tsc1/Yap1/Zfpm1/Zfpm2,71
2273,Up in XY,Up in XY,GO:0051653,spindle localization,25/3399,62/28891,9.77211827028583e-09,1.9504161607602e-07,1.07277512872538e-07,Arhgef2/Cenpa/Clasp1/Clasp2/Dctn1/Eya1/Fbxw11/Gpsm1/Htt/Insc/Itgb1/Llgl2/Mad2l1/Map4/Mapre1/Myh9/Ndc80/Numa1/Nusap1/Pafah1b1/Plk1/Spag5/Spdl1/Spire2/Wasl,25
2283,Up in XY,Up in XY,GO:0046700,heterocycle catabolic process,94/3399,446/28891,1.19170956787986e-08,2.30579401711801e-07,1.26824137499141e-07,Apaf1/Atm/Cant1/Casc3/Celf1/Cidea/Cnot1/Cnot3/Cnot6l/Cnot7/Cnp/Ctif/Dcp1a/Dcps/Ddx49/Ddx5/Dhx34/Dhx9/Dna2/Dut/Dxo/Edc3/Edc4/Endog/Enpp1/Enpp5/Entpd1/Entpd4/Entpd5/Entpd6/Entpd7/Fastk/Fastkd1/Fastkd5/Fus/Fxr2/Gdnf/Grsf1/Gspt1/Gspt2/Gsta3/Hmox1/Hnrnpu/Hoga1/Igfbp3/Lin28b/Mapkapk2/Mgat1/Mlycd/Mov10/Mtor/Naf1/Nbas/Nt5e/Nudt11/Nudt15/Nudt19/Nudt3/Nudt4/Pabpc4/Pan2/Pank4/Patl1/Pcbp4/Pcid2/Pde12/Pde2a/Pnpt1/Pnrc1/Ptbp1/Rbm38/Rgn/Rnaseh2a/Samd4/Sidt2/Slfn14/Smg5/Smg6/Smg8/Smg9/Smpdl3a/Supv3l1/Taf15/Tet3/Tnrc6b/Vim/Vnn1/Ybx1/Zar1/Zc3h18/Zc3h4/Zc3hav1/Zfp36l2/Zswim8,94
2296,Up in XY,Up in XY,GO:0032200,telomere organization,43/3399,150/28891,1.68735663883043e-08,3.13997219231768e-07,1.72705914797938e-07,Actr8/Atm/Atr/Aurkb/Blm/Ctc1/Ctnnb1/Dclre1b/Dna2/Ezh1/Gar1/Hnrnpa2b1/Hnrnpu/Hus1/Ino80d/Map2k7/Map3k4/Mapk1/Naf1/Nek2/Nfrkb/Pif1/Pml/Pot1a/Ppp1r10/Rad51/Recql4/Rif1/Rtel1/Slx4/Smg5/Smg6/Src/Telo2/Ten1/Tep1/Tnks/Wrap53/Wrn/Xrcc3/Xrcc4/Ylpm1/Zfp827,43
2303,Up in XY,Up in XY,GO:0042060,wound healing,81/3399,370/28891,2.10556770501964e-08,3.83917200854734e-07,2.11163562347791e-07,Acvrl1/Adipor2/Ajuba/Axl/Bloc1s3/Cadm4/Cd151/Celsr1/Chmp4c/Clasp1/Clasp2/Cx3cl1/Cxadr/Ddr1/Dsp/Dst/Duox2/Dysf/Entpd1/Eppk1/Erbb2/F2r/F2rl2/F3/Fgl1/Fkbp10/Flna/Fntb/Fzd6/Fzd7/Gata4/Gna13/Hif1a/Hmox1/Hps5/Hps6/Itgb1/Itgb3/Lyn/Macf1/Map3k1/Mertk/Mtor/Myh9/Mylk/Nfatc1/P2ry1/Papss2/Pdgfa/Pdgfb/Pdia2/Pdia3/Pdia4/Phldb2/Pip5k1c/Plec/Ppard/Prkce/Psg23/Ptk2/Ptk7/Ptpn6/Rreb1/Scrib/Sdc4/Serpine2/Sh2b3/Slc6a4/Smoc2/Smpd1/Srsf6/St3gal4/Syk/Syt7/Sytl4/Tec/Tnfrsf12a/Tspan32/Tyro3/Ubash3b/Yap1,81
2309,Up in XY,Up in XY,GO:0016032,viral process,74/3399,329/28891,2.60681343840839e-08,4.67232538946456e-07,2.56988973531479e-07,AU040320/Adarb1/Atg16l1/Axl/Bicd1/Ccnk/Chd1/Chmp4c/Ciita/Cnot7/Creb3/Ctdp1/Ctsb/Ddb1/Ddx5/Dhx9/Dynlt1a/Dynlt1f/Eif2ak4/Eps15/Furin/Gtf2b/Hcfc1/Hmga2/Insr/Itgav/Itgb3/Kpna6/Lrsam1/Map3k1/Mid2/Mon1b/Mvb12b/N4bp1/Notch1/P4hb/Pcbp1/Pcsk5/Pcx/Pdcd6ip/Pde12/Pkn2/Ptbp1/Rad23a/Rest/Setdb1/Slc3a2/Smpd1/Sp1/Stau1/Tbc1d20/Tfap4/Tmem41b/Tpcn1/Trim10/Trim12c/Trim25/Trim27/Trim32/Trim59/Trim6/Trim62/Trim68/Tyro3/Usf1/Usp6nl/Vapa/Vapb/Vps18/Vps37b/Zc3hav1/Zdhhc8/Zdhhc9/Znfx1,74
2310,Up in XY,Up in XY,GO:0048511,rhythmic process,72/3399,317/28891,2.6256702607014e-08,4.69282930493156e-07,2.5811673749268e-07,Adcy1/Adora1/Adrm1/Agt/Ahr/Amh/Arrb1/Ass1/Axl/Bhlhe40/Ccar2/Cdk1/Creb1/Crtc1/Cry2/Csnk1d/Dbp/Ddb1/Ddx5/Dhx9/Dtl/Erbb2/Fbxl3/Fbxw11/Foxo3/Fshr/Gfpt1/Grin2b/Hdac2/Hnrnpu/Kdm5b/Kdm5c/Kiss1/Maged1/Mapk8/Mat2a/Mfn2/Mtor/Mttp/Myh9/Naglu/Ncoa2/Nfil3/Nfkb2/Nfya/Nlgn3/Nppc/Nr1d1/Nr1d2/Nr5a1/Per1/Per2/Piwil2/Pml/Ppargc1a/Ptgds/Rai1/Relb/Rora/Schip1/Sik1/Sin3a/Slc6a4/Sp1/Src/Srebf1/Stat5b/Suv39h2/Tef/Tnfaip6/Tyro3/Usp9x,72
2316,Up in XY,Up in XY,GO:0051348,negative regulation of transferase activity,62/3399,260/28891,3.64377421147845e-08,6.40393317667337e-07,3.52231507109583e-07,Abl1/Adarb1/Agt/Ajuba/Akt1s1/Apc/Bag2/Cbl/Cep85/Cln8/Coro1c/Dab2ip/Daxx/Dusp16/Epha1/Fbxo5/Fem1a/Hipk3/Hmgcr/Hnrnpu/Inppl1/Irs2/Lats2/Limk1/Lyn/Mad2l1/Mapk8ip1/Men1/Midn/Mvp/Nf2/Ormdl3/Pif1/Pkia/Pkn1/Plec/Plk1/Pml/Pot1a/Prkar2b/Prkch/Ptpn5/Ptpn6/Rb1/Rgn/Sh3bp5/Sh3bp5l/Smad7/Smcr8/Smpd1/Spry4/Src/Tfap4/Tnfaip3/Trib1/Trib3/Trim27/Tsc2/Ubash3b/Wnk1/Wnk4/Zfyve28,62
2335,Up in XY,Up in XY,GO:0044270,cellular nitrogen compound catabolic process,92/3399,446/28891,4.94388498380865e-08,8.22409968585152e-07,4.52344980350297e-07,Apaf1/Atm/Cant1/Casc3/Celf1/Cidea/Cnot1/Cnot3/Cnot6l/Cnot7/Cnp/Ctif/Dcp1a/Dcps/Ddx49/Ddx5/Dhx34/Dhx9/Dna2/Dut/Dxo/Edc3/Edc4/Endog/Enpp1/Enpp5/Entpd1/Entpd4/Entpd5/Entpd6/Entpd7/Fastk/Fastkd1/Fastkd5/Fus/Fxr2/Gdnf/Grsf1/Gspt1/Gspt2/Hmox1/Hnrnpu/Igfbp3/Lin28b/Mapkapk2/Mgat1/Mlycd/Mov10/Mtor/Naf1/Nbas/Nt5e/Nudt11/Nudt15/Nudt19/Nudt3/Nudt4/Pabpc4/Pan2/Pank4/Patl1/Pcbp4/Pcid2/Pde12/Pde2a/Pnpt1/Pnrc1/Ptbp1/Rbm38/Rgn/Rnaseh2a/Samd4/Sidt2/Slfn14/Smg5/Smg6/Smg8/Smg9/Smpdl3a/Supv3l1/Taf15/Tet3/Tnrc6b/Vim/Vnn1/Ybx1/Zar1/Zc3h18/Zc3h4/Zc3hav1/Zfp36l2/Zswim8,92
2336,Up in XY,Up in XY,GO:0071214,cellular response to abiotic stimulus,75/3399,340/28891,4.96432694845516e-08,8.22409968585152e-07,4.52344980350297e-07,Aqp5/Arhgdia/Atm/Atp1a1/Atp1a2/Atr/Aurkb/Bard1/Blm/Brca1/Casp9/Cradd/Ctnnb1/Dag1/Ddb1/Ddias/Dysf/Ect2/Efhd1/Eif2ak4/Elk1/Gja1/Gnb5/Gpld1/Habp4/Hus1/Kcne1/Lig4/Lrrc8c/Lrrc8d/Map2k7/Mapk13/Mkx/Mlst8/Mmp2/Mtor/Mylk/N4bp1/Pax2/Pbk/Pde2a/Piezo1/Piezo2/Plec/Pold1/Polh/Polk/Ptpn11/Rab11fip5/Rac1/Rad51/Rad51ap1/Relb/Rest/Rhbdd1/Rptor/Scx/Sipa1/Slc12a6/Slc38a3/Slc4a11/Slc9a1/Smpd1/Sox9/Stk11/Tgfb1/Tmem87a/Tnks1bp1/Triap1/Usp28/Usp47/Wnk1/Wnk3/Wrn/Yap1,75
2337,Up in XY,Up in XY,GO:0104004,cellular response to environmental stimulus,75/3399,340/28891,4.96432694845516e-08,8.22409968585152e-07,4.52344980350297e-07,Aqp5/Arhgdia/Atm/Atp1a1/Atp1a2/Atr/Aurkb/Bard1/Blm/Brca1/Casp9/Cradd/Ctnnb1/Dag1/Ddb1/Ddias/Dysf/Ect2/Efhd1/Eif2ak4/Elk1/Gja1/Gnb5/Gpld1/Habp4/Hus1/Kcne1/Lig4/Lrrc8c/Lrrc8d/Map2k7/Mapk13/Mkx/Mlst8/Mmp2/Mtor/Mylk/N4bp1/Pax2/Pbk/Pde2a/Piezo1/Piezo2/Plec/Pold1/Polh/Polk/Ptpn11/Rab11fip5/Rac1/Rad51/Rad51ap1/Relb/Rest/Rhbdd1/Rptor/Scx/Sipa1/Slc12a6/Slc38a3/Slc4a11/Slc9a1/Smpd1/Sox9/Stk11/Tgfb1/Tmem87a/Tnks1bp1/Triap1/Usp28/Usp47/Wnk1/Wnk3/Wrn/Yap1,75
