,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
2178,Up in XY,Up in XY,GO:0055074,calcium ion homeostasis,88/3721,353/28891,5.11378166704333e-10,1.29718915832928e-08,7.21226577742366e-09,Abl1/Adora1/Alpl/Ank/Atf4/Atp13a1/Atp13a2/Atp2a1/Atp2a2/Atp2a3/Atp2b1/Atp2b4/Bak1/Bbc3/Bok/Calb2/Calm3/Camk2d/Casq1/Casq2/Cdh23/Cemip/Cherp/Chga/Cnga1/Cngb1/Cx3cl1/Ddit3/Dmd/Edn1/Enpp1/F2r/Fkbp1a/Flna/Fzd9/Gp1bb/Gpr3/Gpr39/Gstm7/Hap1/Hcrtr1/Htt/Ibtk/Immt/Itgav/Itgb3/Itpr3/Jsrp1/Kcnh1/Lime1/Marcksl1/Mfn2/Nppc/Nptn/Nt5e/Ntsr1/P2rx2/P2rx7/P2ry1/P2ry2/P2ry6/Plcb2/Plcb3/Plce1/Plcg1/Pml/Prkce/Pthlh/Ptk2b/Slc10a7/Slc30a1/Slc8b1/Snx10/Spp1/Stc2/Stim1/Synpo/Tgfb1/Thada/Tmem64/Tmtc2/Tnni3/Tpcn2/Trpc3/Trpv6/Vdr/Wnk4/Xk,88
2179,Up in XY,Up in XY,GO:0007033,vacuole organization,63/3721,221/28891,5.18553415541623e-10,1.30980925258637e-08,7.2824324707959e-09,Ambra1/Ap4m1/Arf1/Arfip2/Atg16l1/Atg16l2/Atg2a/Atg4d/Atg9a/Atg9b/Atp13a2/Atp2a2/Atp6v0c/Chmp4c/Cln5/Cln8/Ctsd/Dnajc16/Gaa/Grn/Hexa/Hook1/Hps1/Hps4/Hsd17b1/Lrba/Lrrk2/Lrsam1/Mbtps1/Mfn2/Mtor/Myo7a/Naglu/P2rx7/Pik3c2a/Pink1/Pip4k2b/Pip4k2c/Pla2g5/Ppt1/Rab20/Rab23/Rab33b/Rab3gap2/Rufy4/Smcr8/Snx18/Snx7/Spg11/Spns1/Syt7/Tfe3/Tfeb/Tom1/Tpcn2/Traf6/Trp53inp2/Ulk3/Vps11/Vps18/Vps33a/Wipi2/Zfyve26,63
2186,Up in XY,Up in XY,GO:0051098,regulation of binding,97/3721,405/28891,6.96518340692736e-10,1.71225184370295e-08,9.51998040946828e-09,1810037I17Rik/Abl1/Adrb2/Agrn/Aplp2/Arhgef7/Arrb1/Atp2a2/Atp2a3/Aurka/Aurkb/B2m/Bag2/Blm/Btaf1/Cblb/Ccpg1/Cdt1/Cln5/Cycs/Dab2/Ddit3/Derl1/Dhx9/Dot1l/Dysf/Eif2ak3/Eif3d/Eif4a3/Eif4g1/Eno1/Ephb6/Ercc2/Foxc1/Golga2/Gpsm1/Grem2/Gtf2b/Hdac5/Hjurp/Hmbox1/Hmga2/Hmgb2/Hmox1/Hspa4/Id1/Jun/Ldlrap1/Lfng/Lrrk2/Map2/Mapk8/Mapre1/Mapre3/Mdfi/Med25/Mfn2/Ncbp1/Nek2/Nes/Nucks1/P2ry1/Pacs1/Pdgfb/Per2/Pex14/Pim2/Pinx1/Pkd1/Plk1/Pygo2/Ran/Rap1gap/Rara/Rgma/Smad2/Spta1/Src/Stk4/Stmn1/Sympk/Tfap4/Tfip11/Tgfb1/Tiam1/Ticam1/Tmc8/Tmem132a/Tnks/Tns3/Traf6/Trib3/Trim6/Zbtb7a/Zfp462/Zfp593/Zfpm1,97
2194,Up in XY,Up in XY,GO:0034248,regulation of amide metabolic process,110/3721,482/28891,1.0436581845643e-09,2.47517497509092e-08,1.37617707112013e-08,Abca2/Abca7/Abcg1/Ajuba/Akt2/Alkbh1/Calr/Casc3/Clu/Cnot1/Cnot10/Cnot3/Ctif/Dcp1a/Dcp1b/Dcp2/Dcps/Ddx39b/Ddx6/Dhx9/Dnd1/Dus3l/Eef2k/Eif1/Eif2ak3/Eif2ak4/Eif3d/Eif4a3/Eif4ebp1/Eif4ebp2/Eif4g1/Eif4g2/Eif5a2/Elavl4/Enc1/Erbb2/Fxr2/Gapdh/Gga3/Hap1/Ifrd2/Jmjd4/Klhl25/Limd1/Lin28a/Mettl3/Mif4gd/Mknk1/Mlst8/Mov10/Msi1/Msi2/Mtor/Nat10/Ncbp1/Nhlrc3/Nolc1/Ormdl3/Pa2g4/Pabpc1/Paip2b/Pan2/Patl1/Pde12/Pelo/Per1/Per2/Pink1/Piwil2/Piwil4/Pla2g6/Plxnb2/Pml/Pnldc1/Pnpt1/Ppp1r15b/Prkch/Ptbp1/Ptk2b/Pus7/Rara/Rbm3/Rela/Rpl10/Rptor/Rtn1/Rtn2/Samd4/Scrib/Serp1/Sesn2/Shmt1/Shmt2/Sp1/Sphk1/Sphk2/Syncrip/Taco1/Tarbp2/Tcof1/Tnrc6b/Trim2/Trp53/Trub2/Tsc1/Tyms/Unk/Vim/Zar1/Zfp385a,110
2199,Up in XY,Up in XY,GO:0061351,neural precursor cell proliferation,63/3721,225/28891,1.14546963273747e-09,2.68132542339685e-08,1.4907950367245e-08,Adgrg1/Akna/Appl2/Arhgef2/Aspm/Bcan/Bex1/Cend1/Cep120/Cntnap2/Cx3cl1/Cxcr4/Dagla/Fgf13/Flna/Foxo3/Frs2/Fzd3/Fzd6/Fzd9/Gak/Gli1/Grn/Hdac5/Hif1a/Hmga2/Kctd11/Kdm2b/Kif14/Lnx2/Lrrk2/Mapk8/Melk/Ncan/Ncor2/Nde1/Nes/Nf2/Notch1/Pcnt/Pitx3/Plxnb2/Prox1/Racgap1/Rassf10/Rere/Rora/Setd1a/Shcbp1/Slc16a2/Sox10/Spint2/Tacc1/Tacc2/Tacc3/Tarbp2/Tgfb1/Tox/Trp53/Vcan/Wdr62/Zeb2/Zfp335,63
2208,Up in XY,Up in XY,GO:0062012,regulation of small molecule metabolic process,93/3721,389/28891,1.71176996281944e-09,3.87859051717843e-08,2.15646465066933e-08,Abcg1/Abcg4/Acsl4/Adcyap1r1/Agt/Akr1cl/Akt2/Apoa4/Apoc3/Appl2/Atp2b4/Bcl2l1/Bend3/Brca1/Cbfa2t3/Cda/Clcn2/Creb1/Dab2/Ddb1/Ddit4/Dgkq/Dhcr7/Dyrk2/Egr1/Eif2ak3/Eno1/Eno1b/Erlin2/Fabp3/Fabp5/Fmo4/Gnb3/Gnmt/Gpd1/Hif1a/Ier3/Igfbp3/Insr/Irs2/Kat2a/Klhl25/Lacc1/Ldlr/Lmf1/Map2k1/Me1/Mfsd2a/Midn/Mlst8/Mlxipl/Mtor/Myh9/Ncoa2/Ncor2/Nfe2l1/Nln/Nr1d1/Ntsr1/P2rx7/P2ry1/P2ry6/Pgp/Pid1/Ppard/Prkce/Prmt3/Prox1/Ptk2b/Ranbp2/Rora/Rptor/Scap/Sec14l2/Sesn2/Sik1/Sik2/Slc27a4/Slc45a3/Soga1/Sox9/Sphk2/Src/Srebf1/Srebf2/Stard4/Trib3/Trp53/Tysnd1/Wdr5/Wdtc1/Zbtb20/Zbtb7a,93
2215,Up in XY,Up in XY,GO:0022604,regulation of cell morphogenesis,72/3721,277/28891,2.7798577081248e-09,6.12592497487152e-08,3.40596425491522e-08,Arap1/Arhgap18/Arhgdia/Arhgef18/Baiap2/Bcl9l/Cdc42ep1/Cdc42ep4/Cdc42se1/Cdc42se2/Cdkl5/Coch/Coro1c/Cul7/Cux2/Cxcr4/Dnmbp/Eef2k/Eps8/Ezr/F11r/Fgd4/Fyn/Gas7/Gna12/Hck/Kank1/Limd1/Mfn2/Mfsd2a/Mov10/Msn/Mul1/Myh14/Myh9/Myo10/Nf2/Obsl1/Opa1/P2ry1/Pak3/Pakap/Pias2/Plaa/Plxna1/Plxnb1/Plxnb2/Plxnb3/Plxnc1/Ptk2/Ptk2b/Pxn/Rasal1/Rdx/Rims2/Rnf157/Rreb1/Sema4a/Sema4d/Sgk1/Sh3d19/Spag9/Sparc/Spta1/Src/Strip2/Syt2/Taok2/Tbccd1/Tiam1/Tnik/Zmym3,72
2216,Up in XY,Up in XY,GO:0010959,regulation of metal ion transport,105/3721,461/28891,2.78057533805225e-09,6.12592497487152e-08,3.40596425491522e-08,1810037I17Rik/Abl1/Adcyap1r1/Adora1/Adrb2/Agrn/Agt/Ahr/Akt2/Ano6/Arf1/Atf4/Atp1a1/Atp1a2/Atp1b2/Atp2b1/Atp2b4/Atp7a/B2m/Bak1/Cabp1/Calm3/Camk2d/Casq1/Casq2/Cemip/Chp2/Cnksr3/Creb3/Cx3cl1/Cxcl12/Cxcr4/Dmd/Dnm2/Dysf/F2r/Fgf13/Fhl1/Fkbp1a/Flna/Fxyd5/Fxyd6/Fyn/G6pdx/Gja1/Gnb2/Gnb5/Gpd1l/Gpr39/Grin3b/Gstm7/Hamp2/Hap1/Hecw2/Homer2/Hspa2/Htt/Itgb3/Jak3/Jsrp1/Kcnab2/Kcne1/Lime1/Lpar3/Mylk/Ntsr1/Orai1/P2rx4/P2rx7/P2ry6/Pdgfb/Per1/Pick1/Pik3c2a/Pla2g6/Plcg1/Pml/Prkce/Ptk2b/Ptpn3/Rnf207/Scn3b/Serpine2/Sgk1/Sik1/Slc30a1/Slc30a6/Slc8b1/Slc9a1/Slmap/Spg11/Sphk2/Stc2/Stim1/Tesc/Tgfb1/Trim27/Trpc3/Usp2/Vamp2/Vdac1/Vdr/Wnk3/Wnk4/Wwp2,105
2222,Up in XY,Up in XY,GO:0045137,development of primary sexual characteristics,69/3721,263/28891,3.88695689158575e-09,8.3892388232971e-08,4.6643482699029e-08,Adamts1/Adgrg1/Adrm1/Agt/Ahr/Ahsg/Amh/Arrb1/Aspm/Atm/Bcl2l1/Bcl2l11/Bik/Brip1/Cbx2/Col9a3/Crkl/Dhh/Dhx37/Dmrt1/Esr2/Fanca/Fancg/Fgf9/Flna/Fndc3a/Foxc1/Foxo3/Fshr/Gata4/Gja1/Hmga2/Hmgb2/Inha/Insl3/Insr/Itgav/Kif18a/Lfng/Map7/Mfn2/Mmp2/Myh9/Nkx3-1/Nppc/Nr5a1/Nup107/Patz1/Pcyt1b/Prdx4/Rara/Rbmy/Ren1/Rhobtb3/Schip1/Serpinb6a/Sf1/Sox8/Sox9/Spata2/Src/Stat5b/Tbc1d20/Tesc/Tex19.1/Tex19.2/Tnfaip6/Tsx/Zfpm2,69
2223,Up in XY,Up in XY,GO:0048511,rhythmic process,79/3721,317/28891,3.90187582165618e-09,8.39298762043409e-08,4.66643257049422e-08,Adamts1/Adcy1/Adora1/Adrm1/Agt/Ahr/Amh/Arrb1/Ass1/Atf4/Axl/Bhlhe40/Ccar2/Cdk1/Cipc/Cntnap2/Creb1/Crtc1/Cry2/Ddb1/Ddx5/Dhx9/Dtl/Egr1/Erbb2/Esr2/Foxo3/Fshr/Gfpt1/Hes7/Huwe1/Id1/Id3/Impdh2/Kdm5c/Kdm8/Maged1/Mapk8/Mat2a/Mettl3/Mfn2/Mtor/Mttp/Mybbp1a/Myh9/Naglu/Ncoa2/Nfil3/Nfkb2/Nfya/Nppc/Nr0b2/Nr1d1/Nr5a1/Per1/Per2/Piwil2/Pml/Prokr2/Prox1/Ptgds/Rai1/Rora/Schip1/Sik1/Sin3a/Sp1/Src/Srebf1/Stat5b/Suv39h1/Tef/Thrap3/Timeless/Tnfaip6/Top2a/Trp53/Tyro3/Usp2,79
2230,Up in XY,Up in XY,GO:0071496,cellular response to external stimulus,82/3721,335/28891,4.87353109900087e-09,1.0240849012323e-07,5.69382841269409e-08,Ankrd1/Arhgdia/Asns/Atf3/Atf4/Atp1a1/Atp1a2/Axl/Cdkn2b/Chka/Clec16a/Cradd/Dag1/Depdc5/Eif2ak3/Eif2ak4/Eif4g1/Ercc6/F11r/Fads1/Foxa3/Gas2l1/Hspa5/Inhbb/Itfg2/Jun/Kank2/Kif26a/Lpl/Lrrk2/Mapk8/Med1/Mfsd2a/Mkx/Mlst8/Mlxipl/Mtor/Mybbp1a/Nuak1/Nuak2/P2rx7/Pax2/Pde2a/Pick1/Piezo1/Piezo2/Pik3c2a/Pik3r4/Pim1/Plec/Ppan/Ppard/Prkch/Prr5/Ptpn11/Rictor/Rptor/Rragd/Rrp8/Scx/Sesn2/Sik2/Sipa1/Slc38a3/Sox9/Srebf1/Srebf2/Suv39h1/Szt2/Tbl2/Tfeb/Trp53/Tsc1/Tsc2/Tssk6/Usf1/Vdr/Wdr24/Wdr59/Wipi2/Wrn/Ywhag,82
2234,Up in XY,Up in XY,GO:0051348,negative regulation of transferase activity,68/3721,260/28891,5.7649210430089e-09,1.19561082348005e-07,6.64749853167802e-08,Abl1/Adar/Agt/Ajuba/Akt1s1/Bag2/Cbl/Cblb/Cdkn2c/Cep85/Cln8/Coro1c/Dab2ip/Daxx/Dusp10/Dusp16/Epha1/Fam72a/Fbxo5/Fem1a/Gadd45b/Gadd45g/Hmgcr/Hspb1/Inppl1/Irs2/Lats2/Limk1/Mad2l1/Mapk8ip1/Mcrs1/Men1/Midn/Mvp/Nf2/Nolc1/Nup62/Ormdl3/Pif1/Pinx1/Pkia/Pkn1/Plec/Plk1/Pml/Pot1a/Ppm1f/Prkch/Ptpn5/Sh3bp5/Sh3bp5l/Smad7/Smcr8/Spry1/Spry4/Src/Tfap4/Tinf2/Tnfaip3/Trib1/Trib3/Trim27/Trp53/Tsc2/Wnk4/Xrcc1/Zfyve28/Zgpat,68
2242,Up in XY,Up in XY,GO:0009914,hormone transport,95/3721,411/28891,7.16493030271372e-09,1.44822575356756e-07,8.05201691162114e-08,Abca12/Abcg1/Acsl4/Adora1/Agt/Anxa5/Arhgef7/Arrb1/Birc5/Capn10/Ccdc186/Cd38/Cdk16/Chga/Creb1/Cry2/Crym/Dab2/Dynll1/Edn1/Ensa/Epha5/Exoc3l/Fbn1/Gabbr1/Gja1/Gpr39/Hadh/Hcfc1/Hif1a/Hmga1/Hmga2/Hmgcr/Htt/Igfbp3/Il1rn/Inha/Inhbb/Irs2/Lrp5/Ltbp4/Mfn2/Midn/Myh9/Myrip/Nadk/Nkx3-1/Nr0b2/Nr1d1/Orai1/Osbp/Oxct1/P2ry1/Pask/Per2/Pick1/Pim3/Piwil4/Pla2g6/Ppard/Prkce/Ptbp1/Ptpn11/Rab11fip1/Rab11fip5/Raf1/Ren1/Rims2/Rptor/Scg5/Sct/Serp1/Sidt2/Slc16a2/Slc25a22/Slc3a2/Slc7a5/Slc8b1/Slc9b2/Smad2/Snx19/Spp1/Srebf1/Stim1/Syt7/Syt9/Sytl4/Tiam1/Trpm4/Trpv6/Ucp2/Vamp2/Vdr/Wnk4/Zbed6,95
2244,Up in XY,Up in XY,GO:0043413,macromolecule glycosylation,56/3721,199/28891,7.68587542709798e-09,1.54372141464772e-07,8.58296498798954e-08,Abca2/Alg10b/Alg12/Alg13/Alg6/Alg8/B3galt6/B3gnt8/B4galt7/Ddost/Derl3/Dpy19l3/Entpd5/Eogt/Ext2/Extl1/Extl3/Fkrp/Fut11/Galnt10/Galnt11/Galnt16/Galnt18/Gcnt1/Gcnt3/Gfpt1/Gmppb/Golga2/Gorasp1/Lmf1/Mgat1/Mgat5/Mlec/Pgm3/Plod3/Pofut2/Pomgnt2/Pomt1/Pomt2/Rpn2/Sec1/Slc35c1/Slc35c2/St3gal2/St3gal3/St3gal4/St3gal5/St6gal1/St6galnac6/St8sia5/Stt3a/Tet3/Tmtc2/Trak2/Trip11/Uggt1,56
2266,Up in XY,Up in XY,GO:0030100,regulation of endocytosis,82/3721,344/28891,1.76180005879933e-08,3.30896193934375e-07,1.83975581361346e-07,Abca2/Abca7/Actn4/Ahi1/Ahsg/Ano6/Ap2a1/Ap2b1/Apoc3/Appl2/Arf1/Arfgap1/Arhgap21/Arrb1/Axl/B2m/Bcl2l1/Calr/Camk1d/Cbl/Cd151/Cd177/Cdh13/Ckap5/Clip3/Clu/Dab2/Dgkd/Dgkq/Dnm2/Dysf/Eef2k/Ehd4/Gsg1l/Hamp2/Hap1/Hck/Hip1/Insr/Itgav/Itgb3/Ldlrap1/Lrrk2/Lrsam1/Myh9/Myo18a/Nsf/Pick1/Pip5k1c/Pla2g5/Ppt1/Ptk2/Ptpn5/Rab27a/Rab31/Rab5b/Rap1gap/Rin3/Rnf216/Scamp5/Scarb1/Scrib/Scyl2/Sfrp4/Sh3gl1/Sh3gl2/Sh3gl3/Siglece/Snx33/Sphk1/Src/Ston1/Syk/Syt11/Syt7/Tbc1d5/Tgfb1/Tnk2/Tsc2/Usp46/Vac14/Wasl,82
2268,Up in XY,Up in XY,GO:0008652,amino acid biosynthetic process,27/3721,67/28891,1.83972691695054e-08,3.41624882599718e-07,1.89940644636878e-07,Aass/Adi1/Aldh18a1/Aldh1a1/Asns/Ass1/Atp2b4/Bcat2/Cad/Dhfr/Ggt1/Got2/Ilvbl/Mri1/Mtap/Mthfd1/Mthfr/Mtrr/Phgdh/Plod2/Plod3/Psat1/Pycr2/Sephs2/Shmt1/Shmt2/Slc38a1,27
2270,Up in XY,Up in XY,GO:1901607,alpha-amino acid biosynthetic process,25/3721,59/28891,1.84038534210308e-08,3.41624882599718e-07,1.89940644636878e-07,Aass/Adi1/Aldh18a1/Asns/Ass1/Atp2b4/Bcat2/Cad/Dhfr/Ggt1/Got2/Ilvbl/Mri1/Mtap/Mthfd1/Mthfr/Mtrr/Phgdh/Plod2/Plod3/Psat1/Pycr2/Sephs2/Shmt1/Shmt2,25
2275,Up in XY,Up in XY,GO:0071695,anatomical structure maturation,77/3721,317/28891,2.01410078067885e-08,3.67709604204959e-07,2.04443536812558e-07,Abhd2/Adamts7/Anks1/Ano6/Aurka/Bap1/Bfsp1/Ccnb1/Ccr6/Cdh3/Cebpa/Cend1/Cngb1/Cntnap2/Cspg4/Ctsl/Dag1/Ddit3/Edn1/Enpp1/Ercc2/Esr2/Fam210b/Fbxo5/Foxj1/Foxo3/Fzd5/G6pdx/Gja1/Gldn/Grb14/Heatr3/Hes5/Hif1a/Insl3/Kcne1/Kif14/Lrrk2/Mbtps2/Mmp2/Mreg/Mtor/Nom1/Notch1/Nppc/Opa1/Pax2/Pdgfb/Pebp1/Pld6/Plxnb1/Ppard/Ppp2r1a/Ptbp3/Ptk2b/Rbpj/Ren1/Rere/Rps6ka2/S1pr1/Sema4d/Snx10/Snx19/Sox10/Sox18/Sox8/Srrm4/Tcp11/Tdrd1/Tdrkh/Tgfb1/Tmigd1/Trip13/Wdr77/Xylt1/Zar1/Zbtb7a,77
2276,Up in XY,Up in XY,GO:0030900,forebrain development,96/3721,425/28891,2.01920628987474e-08,3.67709604204959e-07,2.04443536812558e-07,Adgrg1/Akna/Apaf1/Aplp2/Aspm/Atg16l1/Atp1a2/Atp1b2/Atp7a/Axl/B2m/Bcan/Btbd3/Cep120/Cntnap2/Coro1c/Creb1/Crkl/Cxcl12/Cxcr4/Dab2ip/Duox2/Elavl4/Epha5/Erbb4/Fgf13/Frs2/Fxr2/Fyn/Gak/Gli1/Hap1/Hes5/Hif1a/Hmga2/Htt/Kat2a/Kdm2b/Kif14/Kif26a/Kirrel3/Lamb1/Lrrk2/Mapk8ip3/Mboat7/Mdga1/Mecom/Mettl3/Mfsd2a/Ncor2/Nde1/Ndel1/Ndst1/Nf2/Notch1/Nrp2/Ogdh/Pcnt/Plxna1/Pomt2/Prox1/Ptprs/Rbpj/Robo1/Rtn4r/Rtn4rl1/Sct/Scyl2/Sema5a/Sema7a/Sin3a/Socs7/Src/Srgap2/Stil/Sun1/Sun2/Syne2/Szt2/Tacc1/Tacc2/Tacc3/Tctn1/Tox/Trappc9/Tsc1/Tuba1a/Tubb2b/Tyro3/Ulk4/Wdr62/Wdr89/Xrcc1/Zeb2/Zfp335/Zmiz1,96
2278,Up in XY,Up in XY,GO:0048863,stem cell differentiation,71/3721,284/28891,2.03733812908025e-08,3.6956501048017e-07,2.05475127548265e-07,A2m/Acvr1/Ap2a2/Ccnk/Coro1c/Dnmt3l/Edn1/Erbb4/Ercc2/Etv4/Foxc1/Foxo4/Frzb/Gak/Gatad2a/Gatad2b/Gdnf/Hes5/Hif1a/Hspa9/Jag1/L3mbtl2/Lbh/Lin28a/Lmbr1l/Med1/Mef2c/Men1/Msi2/Nolc1/Notch1/Nrp2/Nudt21/Pax2/Pef1/Phactr4/Pou5f1/Prickle1/Pus7/Pwp1/Radil/Rbbp4/Rbpj/Sema3b/Sema3c/Sema3g/Sema4a/Sema4c/Sema4d/Sema5a/Sema5b/Sema6c/Sema7a/Setd1a/Sh2b3/Shc4/Slc9a1/Smyd5/Sox10/Sox18/Sox6/Sox8/Sox9/Tbx1/Tcof1/Tead2/Trim6/Trp53/Zeb2/Zfp281/Zscan10,71
2279,Up in XY,Up in XY,GO:0048771,tissue remodeling,58/3721,215/28891,2.24156592194757e-08,4.05455972302278e-07,2.25430209195863e-07,Acvrl1/Adrb2/Agt/Ahr/Ahsg/Atp7a/Axl/Bak1/Cd38/Cspg4/Cst3/Ctsk/Def8/Dock5/Efna2/Elf3/Enpp1/Epha2/F2r/Fkrp/Flna/Foxc1/Fshr/Gata4/Gja1/Gnat2/Hif1a/Itgav/Itgb3/Jag1/Lrp5/Mef2c/Mmp2/Ncdn/Nppc/P2rx7/P3h4/Plekhm1/Pml/Ptk2b/Rac2/Rbpj/S1pr1/Sema3c/Slc4a2/Snx10/Spp1/Src/Suco/Syk/Syt7/Tbx1/Tmem64/Tnfrsf11b/Tns3/Traf6/Trp53/Vdr,58
2280,Up in XY,Up in XY,GO:0016032,viral process,79/3721,329/28891,2.27281463784527e-08,4.0994364870144e-07,2.27925320622443e-07,AU040320/Adar/Atg16l1/Atg16l2/Axl/Bcl2l1/Bcl2l11/Ccnk/Ccnt1/Chd1/Chmp4c/Ciita/Creb3/Cxcr4/Ddb1/Ddx5/Ddx6/Dhx9/Dynlt1a/Dynlt1c/Dynlt1f/Eif2ak4/Eif3a/Eif3d/Eps15/Fam111a/Gtf2b/Hcfc1/Hmga2/Insr/Itgav/Itgb3/Jun/Kpna2/Kpna6/Lrsam1/Mon1b/Mre11a/Mvb12b/Notch1/Nucks1/P4hb/Pcsk5/Pcx/Pdcd6ip/Pde12/Prox1/Ptbp1/Rad23a/Setdb1/Slc3a2/Sp1/Stau1/Tarbp2/Tbc1d20/Tfap4/Top2a/Tpcn1/Tpcn2/Trim11/Trim25/Trim26/Trim27/Trim32/Trim59/Trim6/Trim62/Trim68/Trp53/Tyro3/Usf1/Usp6nl/Uvrag/Vps18/Vps37b/Zc3hav1/Zdhhc8/Zdhhc9/Znfx1,79
2282,Up in XY,Up in XY,GO:0072583,clathrin-dependent endocytosis,22/3721,48/28891,2.29314628340061e-08,4.11280630603146e-07,2.28668671640511e-07,Ap2a1/Ap2a2/Ap2b1/Cltb/Cltc/Dab2/Dgkd/Dnm2/Fcho1/Fchsd2/Fnbp1l/Gak/Gpr107/Scyl2/Sgip1/Sh3gl2/Sh3gl3/Slc9b2/Ston1/Syt11/Tnk2/Wasl,22
2311,Up in XY,Up in XY,GO:0070085,glycosylation,59/3721,225/28891,5.14345599428636e-08,8.52822508219304e-07,4.74162349473274e-07,Abca2/Alg10b/Alg12/Alg13/Alg6/Alg8/B3galt6/B3gnt8/B4galt7/Cln5/Cog1/Cog2/Ddost/Derl3/Dpy19l3/Entpd5/Eogt/Ext2/Extl1/Extl3/Fkrp/Fut11/Galnt10/Galnt11/Galnt16/Galnt18/Gcnt1/Gcnt3/Gfpt1/Gmppb/Golga2/Gorasp1/Lmf1/Mgat1/Mgat5/Mlec/Pgm3/Plod3/Pofut2/Pomgnt2/Pomt1/Pomt2/Rpn2/Sec1/Slc35c1/Slc35c2/St3gal2/St3gal3/St3gal4/St3gal5/St6gal1/St6galnac6/St8sia5/Stt3a/Tet3/Tmtc2/Trak2/Trip11/Uggt1,59
2315,Up in XY,Up in XY,GO:0040013,negative regulation of locomotion,83/3721,358/28891,5.39904547371033e-08,8.85972230183342e-07,4.92593324147798e-07,Abhd2/Acvrl1/Adamts9/Adgrg1/Adipor2/Adora1/Apex1/Arhgap4/Arhgdia/Arrdc3/Atp1b2/Atp2b4/Brms1/Calr/Card10/Clasp1/Clasp2/Coro1c/Cx3cl1/Cxcl12/Dab2ip/Dag1/Dusp10/Epha1/Eppk1/Gna12/Hdac5/Igfbp3/Il1rn/Jag1/Jup/Kank1/Ldlrad4/Limch1/Lrch1/Mef2c/Miip/Myh9/Nbl1/Ndrg4/Nedd9/Nisch/Notch1/Padi2/Patz1/Pdgfb/Phldb2/Pik3r2/Plxnb3/Ppard/Ptk2/Ptpn23/Ptprm/Ptprr/Rap2a/Rbbp4/Rin3/Robo1/S1pr2/Sap130/Sema3b/Sema3c/Sema3g/Sema4a/Sema4c/Sema4d/Sema5a/Sema5b/Sema6c/Sema7a/Sin3a/Sin3b/Spint2/Srgap2/St6gal1/Tbxa2r/Tcaf1/Tgfb1/Tnfaip6/Trib1/Vash1/Wasl/Zeb2,83
2328,Up in XY,Up in XY,GO:0006417,regulation of translation,93/3721,418/28891,7.10018621881286e-08,1.12573946912587e-06,6.2590195079403e-07,Ajuba/Akt2/Alkbh1/Calr/Casc3/Cnot1/Cnot10/Cnot3/Ctif/Dcp1a/Dcp1b/Dcp2/Dcps/Ddx39b/Ddx6/Dhx9/Dnd1/Dus3l/Eef2k/Eif1/Eif2ak3/Eif2ak4/Eif3d/Eif4a3/Eif4ebp1/Eif4ebp2/Eif4g1/Eif4g2/Eif5a2/Elavl4/Enc1/Erbb2/Fxr2/Gapdh/Ifrd2/Jmjd4/Klhl25/Limd1/Lin28a/Mettl3/Mif4gd/Mknk1/Mov10/Msi1/Msi2/Mtor/Nat10/Ncbp1/Nhlrc3/Nolc1/Pa2g4/Pabpc1/Paip2b/Pan2/Patl1/Pde12/Pelo/Per1/Per2/Pink1/Piwil2/Piwil4/Plxnb2/Pml/Pnldc1/Pnpt1/Ppp1r15b/Prkch/Ptbp1/Ptk2b/Pus7/Rara/Rbm3/Rpl10/Samd4/Scrib/Serp1/Sesn2/Shmt1/Shmt2/Syncrip/Taco1/Tarbp2/Tcof1/Tnrc6b/Trim2/Trub2/Tsc1/Tyms/Unk/Vim/Zar1/Zfp385a,93
2331,Up in XY,Up in XY,GO:0030048,actin filament-based movement,40/3721,130/28891,7.33184312424328e-08,1.15421681054127e-06,6.41735120043363e-07,Actn4/Adora1/Atp1a1/Atp1a2/Atp2a2/Cacna1h/Camk2d/Casq2/Ctnna3/Dsp/Epdr1/Fgf13/Flna/Fnbp1l/Gata4/Gpd1l/Jup/Kcne1/Limch1/Myh14/Myh9/Mylk2/Myo19/Myo1c/Myo1d/Myo7a/Myo9b/Myrip/Nup155/Rnf207/Scn3b/Shtn1/Sun2/Syne2/Tnnc1/Trpm4/Uty/Wasf2/Wasl/Zeb2,40
