,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
231,Up in XX,Up in XX,GO:0032963,collagen metabolic process,40/3317,123/28891,4.58813538775936e-10,1.25111103062754e-08,6.29104551459007e-09,Adam15/Arg1/Arrb2/Bmp4/Col1a1/Col1a2/Creb3l1/Ctss/Cygb/Ddr2/Emilin1/Eng/Fap/Fgfr3/Fn1/Gli2/Id1/Il18/Il6ra/Inhba/Larp6/Ltbp1/Mfap4/Mmp10/Mmp14/Mmp16/Mmp23/Mmp28/Mrc2/P3h2/P3h3/Pdgfrb/Prdx5/Prkcd/Prtn3/Rap1a/Rapgef3/Tgfbr3/Tns2/Wnt4,40
232,Up in XX,Up in XX,GO:0051090,regulation of DNA-binding transcription factor activity,95/3317,436/28891,4.76520013018897e-10,1.29156982498429e-08,6.49448718406053e-09,Adam8/Aim2/Akt1/Ankrd42/Anxa3/Arhgef5/Arrb2/Bcl3/Bmp2/Cacna1d/Capn3/Card11/Card9/Cav1/Cd36/Cd84/Chuk/Clec7a/Cmklr1/Cth/Ctnnbip1/Cx3cr1/Cyp1b1/Ddr2/E130311K13Rik/Eif2ak2/Esr1/Esr2/Faf1/Fcgr2b/Fer/Flot2/Foxj1/Fzd1/Fzd2/Fzd4/Hand1/Hand2/Hcls1/Hdac2/Hes1/Hmgn3/Id1/Id3/Ikbke/Il18/Irak1/Itgb2/Jak2/Jund/Kit/Lrrfip1/Map3k10/Mavs/Msx2/Myd88/Myocd/Ndn/Nfam1/Nupr1/Pbx1/Pim1/Plcg2/Ppargc1b/Prkd1/Ptgis/Pycard/Rab7b/Ripk1/Ripk2/Ripk3/Rps6ka5/Sav1/Sigirr/Smo/Spi1/Sri/Stk36/Tcf3/Tcf7l2/Tgfbr3/Tirap/Tlr2/Tlr4/Tlr6/Tradd/Traf1/Traf5/Trib2/Trim14/Trim30a/Trim62/Wfs1/Wnt5a/Zfp932,95
236,Up in XX,Up in XX,GO:0030900,forebrain development,93/3317,425/28891,5.72815841929578e-10,1.52888431708238e-08,7.68779156273908e-09,Agtpbp1/Aldh1a2/Aldh1a3/Aplp1/Arl13b/Arx/Atf5/Bbs4/Bmp2/Bmp4/Ccdc141/Cdk5/Cdk5r1/Cdon/Col3a1/Csf1r/D16Ertd472e/Dab1/Dclk1/Dixdc1/Dkk1/Dlc1/Dync2h1/Egfr/Emx2/Ephb2/Ext1/Fat4/Fbxo45/Fgf10/Fgfr1/Fgfr2/Fgfr3/Fut10/Gdpd5/Gli2/Gli3/Hdac2/Hes1/Hsd3b6/Ikzf1/Inhba/Kdm2b/Kif1a/Kif21b/Kif3a/Lef1/Msx1/Myh10/Ncam1/Nfib/Nin/Notch3/Nr2f1/Nr2f2/Nrp1/Numb/Numbl/Ophn1/P2ry12/Pafah1b1/Pak1/Plxna3/Plxna4/Pomgnt1/Psen2/Ptchd1/Ptger3/Ptprs/Rac3/Rarb/Robo2/Rpgrip1l/Rtn4/Sall3/Scyl2/Sema3a/Sema3e/Slc7a11/Slit2/Smo/Srgap2/Tbx3/Tcf7l2/Tmem108/Top2b/Tsku/Ttc8/Tyrobp/Ulk4/Wnt2b/Wnt4/Wnt5a,93
241,Up in XX,Up in XX,GO:0062012,regulation of small molecule metabolic process,87/3317,389/28891,6.55763129979529e-10,1.71396346711247e-08,8.61843746716926e-09,Abcd2/Acadl/Acadvl/Acsl5/Actn3/Adcy10/Akr1c14/Akr1c18/Akt1/Anxa1/Apoc1/Apoe/Bad/Bmp2/Bmp5/C1qtnf2/C1qtnf3/Cav1/Cbfa2t3/Ces1g/Ch25h/Cln3/Clybl/Cmtm2a/Cnr1/Comt/Cpt1a/Cry1/Dgat2/Dkk3/Dusp12/Fmo1/Fmo5/Gck/Gper1/Guca1a/Guca1b/H6pd/Hnf1a/Igf1/Igf2/Igfbp3/Igfbp4/Irs1/Isx/Kit/Lhcgr/Mid1ip1/Mlycd/Nnmt/Nos3/Nr3c1/Nucb2/Nupr1/Pank2/Pdk2/Pdk4/Pla2g4a/Plek/Plin5/Ppara/Ppp1r3g/Prkaca/Prkag2/Pth1r/Rdh1/Rdh10/Rdh9/Rorc/Sirt2/Sirt4/Slc25a12/Slc4a1/Slc4a4/Slc7a11/Slc7a7/Snai2/Snca/Sorbs1/Stk11/Tcf7l2/Trem2/Trex1/Tspo/Wdtc1/Wnt4/Zfp692,87
252,Up in XX,Up in XX,GO:0032409,regulation of transporter activity,73/3317,307/28891,9.22212582028874e-10,2.30516549769836e-08,1.15912182929193e-08,Ahnak/Akap7/Akap9/Ank2/Asic2/Bcl2/Bmp4/Cacna1d/Cacna2d1/Cacnb1/Cacnb2/Cacnb3/Cacng3/Cacng4/Cacng5/Cacng8/Cav1/Cdk5/Ctss/Cttnbp2nl/Dapk1/Dlg1/Dlg4/Ednra/Ehd3/Ephb2/Fgf11/Fgf14/Fkbp1b/Fxyd1/Fxyd2/Fxyd5/Gopc/Gper1/Grip1/Grk6/Ifngr2/Kcnab1/Kcne4/Kcng1/Kcnq1/Kcns1/Mapk8ip2/Myo5a/Nlgn2/Oprl1/Osr1/Pcsk9/Pim1/Plcg2/Prkca/Prkcd/Rangrf/Rapgef3/Rem1/Rgs9/Ripk1/Rrad/Ryr2/S100a1/Scn2b/Shisa9/Smim6/Snca/Snx27/Sri/Stac2/Stim2/Stom/Stoml1/Tescl/Trem2/Trpc6,73
255,Up in XX,Up in XX,GO:0099111,microtubule-based transport,58/3317,222/28891,1.16799000408127e-09,2.8851643277286e-08,1.45076653138516e-08,Adcy10/Agtpbp1/Ak7/Arl3/Bicd2/Caly/Ccdc103/Ccdc39/Ccdc40/Cep131/Cfap45/Cfap53/Clip3/Cln3/Dnah1/Dtnbp1/Dync1i1/Dync2h1/Dync2li1/Fez1/Flot2/Fuz/Gas8/Hnrnpu/Ift122/Ift22/Ift27/Ift57/Ift80/Ift81/Kif1a/Kif3a/Kif5a/Klc1/Lca5l/Map1a/Map6/Myo5a/Nme5/Ofd1/Pafah1b1/Rab27b/Rasgrp1/Rsph4a/Spast/Spef2/Stard7/Stk11/Stk36/Sybu/Tmem108/Traf3ip1/Trim46/Ttll1/Uchl1/Ulk4/Wasf1/Wdr35,58
271,Up in XX,Up in XX,GO:0046879,hormone secretion,88/3317,403/28891,1.83695494467031e-09,4.269060917516e-08,2.14664053622641e-08,Aacs/Agtr1a/Ano1/Anxa1/Apln/Bad/C1qtnf3/Cacna1d/Capn10/Cdk16/Cga/Clcf1/Cnr1/Cpe/Cpt1a/Cry1/Cyb5r4/Doc2b/Edn2/Edn3/Efna5/Egfr/Exoc3l/Fgfr1/Fkbp1b/Foxd1/Foxl2/Fzd4/G6pc2/Gata3/Gck/Gdf9/Glul/Gnas/Gnaz/Gper1/Hmgn3/Hnf1a/Igfbp3/Ildr2/Inhba/Irs1/Itpr1/Itsn1/Jak2/Kalrn/Kcnq1/Klf7/Lrp1/Ltbp4/Mc4r/Mcu/Myo5a/Nell2/Nlgn2/Nnat/Nucb2/Oprk1/Pax8/Pck2/Pde8b/Pfkm/Pomc/Prkaca/Prkd1/Ptger3/Rab11fip2/Rab8b/Rasl10b/Rph3al/Runx1/Scg5/Sfrp1/Sirt4/Slc16a10/Sox4/Sri/Stx1a/Stxbp4/Sybu/Tbc1d1/Tbx3/Tcf7l2/Tcirg1/Tfr2/Trpv4/Tspo/Vsnl1,88
274,Up in XX,Up in XX,GO:0051235,maintenance of location,83/3317,373/28891,2.0699570986703e-09,4.75863495055629e-08,2.39281633111753e-08,Adcy6/Akap9/Akt1/Ank2/Anxa6/Apoc4/Apoe/Arl2bp/Bbc3/Bbs4/Bdh2/Capn3/Cav1/Ccdc88a/Ccl21b/Cd36/Cdk5/Cds2/Ces1g/Cideb/Clstn3/Coro1a/Cry1/Dbn1/Dgat2/Dzip1/Ednra/Faf1/Fitm2/Fkbp1b/Get4/Golph3/Gper1/Grik5/Gsn/Hexb/Hilpda/Hnrnpu/Ikbke/Itpr1/Itpr2/Lck/Lgals9/Lhcgr/Ltbp1/Mad1l1/Mest/Msr1/Myo5a/Nbl1/Npc1/Nrip1/Nrros/Pafah1b1/Plcb3/Plcb4/Plcg2/Plch1/Plin2/Plin5/Ppara/Prkd1/Ptprc/Ryr2/Smim22/Snca/Soat1/Sri/Syne1/Taf8/Tgfb2/Tmem38a/Tmsb10/Tmsb15b1/Tmsb15l/Tmsb4x/Tpcn2/Trem2/Tspo/Twf2/Vps13c/Vps13d/Zfyve1,83
275,Up in XX,Up in XX,GO:0001942,hair follicle development,38/3317,119/28891,2.21256020198927e-09,5.06796971357469e-08,2.54836120489405e-08,Akt1/Bcl2/Dkk1/Dkk4/Edar/Edaradd/Egfr/Ext1/Fermt1/Fgf10/Fgfr2/Fst/Fuz/Gli2/Gnas/Hdac2/Hpse/Igfbp5/Inhba/Lamc1/Ldb1/Ldb2/Lgr4/Msx2/Myo5a/Ngfr/Prss8/Psen2/Runx1/Sav1/Smo/Tgfb2/Tnfrsf19/Tradd/Trpc4ap/Trps1/Wnt10a/Wnt5a,38
293,Up in XX,Up in XX,GO:0007163,establishment or maintenance of cell polarity,60/3317,239/28891,3.20548503887762e-09,6.86780621084698e-08,3.45338506336654e-08,Amotl1/Arfgef1/Ccl21b/Ccr7/Coro7/Crb2/Cyth3/Dlg1/Dlg3/Dlg4/Dlg5/Dock2/Dock8/Ephb1/Fermt1/Fez1/Fgf10/Flot2/Foxj1/Gata3/Golph3/Gsn/Hes1/Hey1/Igf1/Kif26b/Kif3a/Lama1/Lims1/Lin7a/Llgl1/Nckap1l/Nphp3/Ophn1/Pafah1b1/Pak1/Pard3/Pard6g/Parva/Parvb/Parvg/Prickle2/Rab11fip2/Rac3/Rhobtb1/Rhobtb2/Rhoj/Rhou/Rpgrip1l/Sh3bp1/Sipa1l3/Slc9a6/Stk11/Syne4/Tcirg1/Traf3ip2/Ttc8/Wdr1/Wnt11/Wnt5a,60
298,Up in XX,Up in XX,GO:0060560,developmental growth involved in morphogenesis,69/3317,292/28891,3.47227965463756e-09,7.33956024985301e-08,3.69060031112837e-08,Adcy10/Apoe/Arhgap32/Bmp4/Cdk5/Clstn3/Cpne5/Crabp2/Csf1r/Dbn1/Dclk1/Edn2/Edn3/Ednra/Efna5/Epha7/Esr1/Ext1/Fgf10/Fgfr2/Flrt3/Fn1/Kif26b/Lrp1/Mgll/Myo5b/Ndn/Nin/Nkd1/Npr2/Nrn1/Nrp1/Olfm1/Omg/Pafah1b1/Pak1/Plxna3/Plxna4/Ptprs/Rarg/Rdh10/Rtn4/Sema3a/Sema3c/Sema3e/Sema3f/Sema4g/Sfrp1/Sfrp2/Slc23a2/Slc9a6/Slit2/Smo/Stk11/Syt1/Syt3/Tbx2/Tmem108/Tnc/Trim28/Trim46/Trpc5/Ttl/Twf2/Ulk2/Vegfa/Wasf1/Wnt11/Wnt5a,69
301,Up in XX,Up in XX,GO:0005996,monosaccharide metabolic process,68/3317,287/28891,3.99927157643991e-09,8.36923975415117e-08,4.20836096293327e-08,Actn3/Adcy10/Akt1/Aldoc/B3glct/Bad/C1qtnf2/C1qtnf3/Chst1/Chst12/Chst14/Chst15/Clstn3/Cpt1a/Cry1/Dcxr/Dgat2/Dhdh/Dse/Dusp12/Eno3/Fuca2/Fuom/G6pc2/Galk1/Galm/Gck/Gnpda1/Gpd2/H6pd/Hexb/Hk3/Igf1/Igf2/Igfbp3/Igfbp4/Irs1/Kcnq1/Khk/Man2a1/Mapk14/Mlycd/Nnmt/Nr3c1/Oas1a/Oas1c/Onecut1/Pck2/Pdha1/Pdk2/Pdk4/Pfkfb4/Pfkm/Pgm1/Pik3r1/Pmm1/Ppara/Ppp1r3g/Prkaca/Rorc/Rpia/Slc23a2/Slc25a12/Sorbs1/Stk11/Tcf7l2/Wdtc1/Zfp692,68
303,Up in XX,Up in XX,GO:0035456,response to interferon-beta,28/3317,74/28891,4.0666158895605e-09,8.43464895662241e-08,4.24125111094941e-08,Aim2/Ddx41/Gbp2/Gbp2b/Gbp6/Ifi204/Ifi47/Ifit1/Ifit3/Ifitm1/Ifitm2/Ifitm3/Ifnar1/Ifnar2/Igtp/Iigp1/Ikbke/Irf1/Irgm1/Irgm2/Mavs/Mndal/Oas1a/Oas1c/Stat1/Tgtp1/Traf3ip3/Trex1,28
308,Up in XX,Up in XX,GO:0022404,molting cycle process,38/3317,122/28891,4.83210220968845e-09,9.8502950869992e-08,4.95308995024784e-08,Akt1/Bcl2/Dkk1/Dkk4/Edar/Edaradd/Egfr/Ext1/Fermt1/Fgf10/Fgfr2/Fst/Fuz/Gli2/Gnas/Hdac2/Hpse/Igfbp5/Inhba/Lamc1/Ldb1/Ldb2/Lgr4/Msx2/Myo5a/Ngfr/Prss8/Psen2/Runx1/Sav1/Smo/Tgfb2/Tnfrsf19/Tradd/Trpc4ap/Trps1/Wnt10a/Wnt5a,38
309,Up in XX,Up in XX,GO:0022405,hair cycle process,38/3317,122/28891,4.83210220968845e-09,9.8502950869992e-08,4.95308995024784e-08,Akt1/Bcl2/Dkk1/Dkk4/Edar/Edaradd/Egfr/Ext1/Fermt1/Fgf10/Fgfr2/Fst/Fuz/Gli2/Gnas/Hdac2/Hpse/Igfbp5/Inhba/Lamc1/Ldb1/Ldb2/Lgr4/Msx2/Myo5a/Ngfr/Prss8/Psen2/Runx1/Sav1/Smo/Tgfb2/Tnfrsf19/Tradd/Trpc4ap/Trps1/Wnt10a/Wnt5a,38
325,Up in XX,Up in XX,GO:0043523,regulation of neuron apoptotic process,71/3317,310/28891,8.39810797358572e-09,1.62768252694204e-07,8.18458522834637e-08,Adam8/Adcy10/Adora2a/Amigo2/Apoe/Arrb2/Bag1/Bbc3/Bcl2/C5ar1/Casp3/Casp6/Ccl3/Cdk5/Cdk5r1/Cebpb/Clcf1/Cln3/Cntfr/Coro1a/Cx3cr1/Dkk1/Epha7/Esr1/Esr2/Fas/Fcgr2b/Fgfr3/Fzd1/Gata3/Gclm/Grik5/Il18/Il27ra/Il6st/Itga1/Itsn1/Jak2/Jun/Kcnip3/Kdm2b/Kdr/Lcn2/Lrp1/Map2k4/Nfatc4/Ngfr/Nqo1/Nqo2/Nr3c1/Nrp1/Nupr1/Pcsk9/Plxnd1/Ppp2r2b/Pycr1/Ripk1/Sarm1/Sema3e/Smo/Snca/Snx6/Stxbp1/Tert/Tgfb2/Tox3/Trem2/Unc5b/Vegfa/Vegfb/Wfs1,71
331,Up in XX,Up in XX,GO:0071774,response to fibroblast growth factor,33/3317,100/28891,9.83575255763537e-09,1.87176451240318e-07,9.41191904783744e-08,Apln/Cd44/Churc1/Creb3l1/Cxcl13/Ext1/Fam20c/Fat4/Fgf10/Fgf17/Fgfbp3/Fgfr1/Fgfr2/Fgfr3/Flrt2/Flrt3/Fuz/Gata3/Hhip/Hyal1/Kif16b/Ngfr/Npr2/Ofd1/Sfrp1/Sulf1/Sulf2/Tbx2/Tcf7l2/Wnt4/Wnt5a/Zfp36l1/Zfp36l2,33
336,Up in XX,Up in XX,GO:0010563,negative regulation of phosphorus metabolic process,90/3317,430/28891,1.07265166620952e-08,2.00493556244919e-07,1.00815519713398e-07,Adar/Adora2a/Aida/Akap1/Akt1/Apoc1/Apoe/Arrb2/Bag1/Bak1/Bmp2/Casp3/Cav1/Cd300a/Cdkn1a/Cdkn1b/Cdkn1c/Ctdspl/Dbndd1/Dbndd2/Ddr2/Dkk1/Dmtn/Dtnbp1/Dusp22/Eng/Ephb2/Fkbp1b/Gadd45g/Gfra2/Gnai2/Gprc5a/Gskip/Heg1/Hgf/Hnf1a/Hnrnpu/Hpn/Igf1/Igfbp3/Il18/Inpp5f/Inpp5k/Irf1/Jun/Lilrb4a/Lpcat1/Lrrk1/Mfhas1/Myocd/Nckap1l/Nr2f2/Ocln/Pard3/Pik3ip1/Plek/Ppm1e/Ppp1r35/Ppp2r5d/Ppp5c/Prkag2/Prkar1b/Prkar2a/Prkar2b/Prkca/Prkcd/Prr5l/Psen2/Ptpn13/Ptprc/Ptprj/Ptpro/Pycard/Rassf2/Rgs2/Rock2/Samsn1/Sfrp1/Sfrp2/Shb/Sirt2/Slit2/Snca/Tgfb2/Traf3ip1/Tspo/Uchl1/Uri1/Vps25/Wwtr1,90
337,Up in XX,Up in XX,GO:0045936,negative regulation of phosphate metabolic process,90/3317,430/28891,1.07265166620952e-08,2.00493556244919e-07,1.00815519713398e-07,Adar/Adora2a/Aida/Akap1/Akt1/Apoc1/Apoe/Arrb2/Bag1/Bak1/Bmp2/Casp3/Cav1/Cd300a/Cdkn1a/Cdkn1b/Cdkn1c/Ctdspl/Dbndd1/Dbndd2/Ddr2/Dkk1/Dmtn/Dtnbp1/Dusp22/Eng/Ephb2/Fkbp1b/Gadd45g/Gfra2/Gnai2/Gprc5a/Gskip/Heg1/Hgf/Hnf1a/Hnrnpu/Hpn/Igf1/Igfbp3/Il18/Inpp5f/Inpp5k/Irf1/Jun/Lilrb4a/Lpcat1/Lrrk1/Mfhas1/Myocd/Nckap1l/Nr2f2/Ocln/Pard3/Pik3ip1/Plek/Ppm1e/Ppp1r35/Ppp2r5d/Ppp5c/Prkag2/Prkar1b/Prkar2a/Prkar2b/Prkca/Prkcd/Prr5l/Psen2/Ptpn13/Ptprc/Ptprj/Ptpro/Pycard/Rassf2/Rgs2/Rock2/Samsn1/Sfrp1/Sfrp2/Shb/Sirt2/Slit2/Snca/Tgfb2/Traf3ip1/Tspo/Uchl1/Uri1/Vps25/Wwtr1,90
343,Up in XX,Up in XX,GO:0042886,amide transport,90/3317,432/28891,1.35327025709981e-08,2.48520389197426e-07,1.24965174270779e-07,Aacs/Adora2a/Ano1/Anxa1/Apln/Aqp3/Bad/Cacna1d/Capn10/Car2/Cck/Cdh17/Cdk16/Clcf1/Cnr1/Cpe/Cpt1a/Cyb5r4/Doc2b/Dpysl2/Dtnbp1/Edn3/Efna5/Egfr/Exoc3l/Fkbp1b/G6pc2/Gck/Gltp/Glul/Gnas/Gnaz/Gper1/Hmgn3/Hnf1a/Ildr2/Irs1/Itpr1/Itsn1/Jak2/Kalrn/Kcnq1/Klf7/Lrp1/Mc4r/Mcu/Myo5a/Nlgn2/Nnat/Nr3c1/Nucb2/Pak1/Pax8/Pck2/Pde8b/Pfkm/Pltp/Prkaca/Prkd1/Ptger3/Rab11fip2/Rab8b/Rasl10b/Rph3al/Sfrp1/Sirt4/Slc15a1/Slc16a10/Slc19a1/Slc1a3/Slc1a4/Slc25a12/Slc25a32/Slc26a6/Slc5a6/Slc7a11/Snca/Sox4/Sri/Stx1a/Stxbp1/Stxbp4/Sybu/Tap1/Tbc1d1/Tcf7l2/Tcirg1/Tfr2/Trpv4/Vsnl1,90
344,Up in XX,Up in XX,GO:0039531,regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway,31/3317,92/28891,1.56334312731951e-08,2.86264487179814e-07,1.43944292230857e-07,Cav1/Cd36/Ddx60/Eif2ak2/Fbxl2/Gbp2/Gpatch3/Gramd4/Hcfc2/Igtp/Irgm1/Irgm2/Mavs/Myd88/Nagk/Nek7/Plcg2/Prkd1/Ptprs/Rab7b/Rtn4/Sirt2/Tirap/Tlr4/Tlr6/Trem2/Trim3/Trim30a/Tspan6/Wdfy1/Zcchc3,31
346,Up in XX,Up in XX,GO:0021700,developmental maturation,83/3317,389/28891,1.59702720705634e-08,2.90742034024506e-07,1.46195767144281e-07,Actn3/Adamts12/Adamts7/Akt1/Aldh1a2/B4galt5/B4galt6/Bcl2/Bmp2/Bnc1/C1qa/Catsper2/Cdc25b/Cdk5r1/Cdkn1c/Clec7a/Clstn1/Cntnap1/Cx3cr1/Dazl/Dchs1/Dlg4/Ednra/Ereg/Esr2/Ext1/Fam20c/Fat4/Fem1b/Fermt1/Fgfr1/Fgfr3/Foxj1/Gata3/Hba-x/Hes1/Ift80/Igf1/Igsf21/Il15/Irx5/Kcnip2/Kdr/Klf2/Lyl1/Msx2/Myo5a/Myoc/Neurl1a/Nfatc4/Npr2/Nrcam/Palm/Pmp22/Prkaca/Psen2/Pth1r/Rab32/Rab38/Rac3/Rec8/Reck/Ret/Rnd1/Rock2/Ropn1l/Runx1/Rxfp2/Sclt1/Shb/Sirt2/Slc26a6/Stxbp1/Sybu/Tal1/Tdrd7/Tgfb2/Thbs3/Trpc4ap/Vegfa/Wnt5a/Zbtb16/Zdhhc15,83
362,Up in XX,Up in XX,GO:0034341,response to type II interferon,42/3317,150/28891,2.56764858536051e-08,4.46785039756515e-07,2.24659918387606e-07,Arg1/Capg/Ccl12/Ccl21b/Ccl3/Ccl4/Ccl6/Ccl9/Cdc42ep2/Cxcl16/Dapk1/Evl/Gbp2/Gbp2b/Gbp6/Gbp8/Gbp9/Gch1/Gsn/Ifitm1/Ifitm2/Ifitm3/Igtp/Irf1/Irf8/Irgm1/Irgm2/Jak2/Kif16b/Rab7b/Slc11a1/Slc22a5/Slc26a6/Snca/Stat1/Stx11/Stxbp1/Stxbp4/Tgtp1/Tlr2/Tlr4/Was,42
375,Up in XX,Up in XX,GO:0150076,neuroinflammatory response,29/3317,85/28891,3.28538286485729e-08,5.51856711086294e-07,2.77493811659104e-07,Adora2a/Aif1/C1qa/C5ar1/Cd200r1/Csf1r/Cx3cr1/Egfr/Ifngr2/Igf1/Il33/Jak2/Jun/Lrp1/Myo5a/Nr3c1/Nupr1/Plcg2/Pomgnt1/Psen2/Smo/Snca/Syt11/Tlr2/Tlr4/Tlr6/Trem2/Tyrobp/Ulk4,29
379,Up in XX,Up in XX,GO:0050890,cognition,79/3317,371/28891,3.83826492713139e-08,6.37921656358856e-07,3.20770425378096e-07,Abi2/Adcy3/Amph/Apoe/B3gat1/B4galt2/Brinp1/Btbd9/C5ar1/Calb1/Casp3/Cbr3/Cck/Cdk5/Cln3/Clstn3/Cnr1/Comt/Ctns/Cx3cr1/Cyp7b1/Dbh/Deaf1/Dkk1/Egfr/Ehmt2/Ephb2/Esr2/Gnas/Gpr155/Igf1/Igf2/Itga5/Jakmip1/Jun/Kalrn/Kcnab1/Kit/Klk8/Lcn2/Lhcgr/Lrrn4/Map1a/Mapk8ip2/Meis2/Mgat3/Ncam1/Ndrg4/Nfatc4/Nptx2/Nrxn2/Nrxn3/Ntan1/Oprk1/Oprl1/Pafah1b1/Pak1/Pde1b/Pde8b/Prkar1b/Prkar2b/Prkca/Psen2/Ptchd1/Ptgs1/Ptn/Rapgef3/Serpinf1/Slc1a4/Slc7a11/Stra6/Syt11/Th/Tifab/Tlr2/Tpbg/Trem2/Ube3a/Zfp385a,79
387,Up in XX,Up in XX,GO:0035296,regulation of tube diameter,48/3317,186/28891,4.59706525113162e-08,7.46312216929847e-07,3.75273177988471e-07,Acta2/Adcy6/Add3/Adm/Adora2a/Adra1d/Agtr1a/Akt1/Apln/Apoe/Arhgap42/Asic2/Cacna1g/Cav1/Cbs/Cysltr1/Dbh/Dock4/Ece1/Edn2/Edn3/Ednra/Egfr/Esr2/Ext1/Faah/Gch1/Gclm/Gper1/Itga1/Kcna5/Kdr/Klf2/Mgll/Nos3/Ptger3/Ptgs1/Rgs2/Rock2/Scpep1/Shc1/Smad6/Smtnl1/Snta1/Tbxas1/Tgfbr3/Vegfa/Wdr35,48
403,Up in XX,Up in XX,GO:0042176,regulation of protein catabolic process,78/3317,369/28891,6.45765856980975e-08,1.00934966082461e-06,5.0753806024703e-07,Adam8/Akt1/Alad/Amer1/Ankib1/Anxa2/Apoe/Atp13a2/Atxn3/Axin2/Azin2/Bbs7/Btrc/Cav1/Cbfa2t3/Csnk1d/Cul4b/Dnajb2/Egfr/Ern1/Faf1/Fbxl20/Fbxo2/Fhit/Gabarap/Gfap/Gpc3/Herpud1/Hspa1a/Hspa1b/Il33/Laptm4b/Lpcat1/Lrig2/Lrp1/Map1a/Mgat3/Mycbp2/Mylip/Nkd1/Nqo1/Nupr1/Ophn1/Pacsin3/Pcsk9/Pithd1/Plk3/Prkaca/Psen2/Psme2/Psme3/Rad23b/Rhbdf1/Rilp/Rnf144b/Rnft1/Serpinb1b/Sirt2/Smad3/Smarcc1/Snca/Snf8/Snx9/Timp2/Tnfsf12/Trem2/Trib2/Trim30a/Trim39/Ubqln2/Usp13/Usp8/Vgll4/Vps28/Wdr91/Wfs1/Wnt5a/Zer1,78
407,Up in XX,Up in XX,GO:0061082,myeloid leukocyte cytokine production,25/3317,69/28891,7.44877136280961e-08,1.15282090452918e-06,5.79680668063988e-07,Acp5/Bcl6/Card9/Cd36/Epx/Fcer1g/Gas6/Kit/Laptm5/Mavs/Myd88/Plcg2/Psen2/Pycard/Rasgrp1/Ripk2/Rtn4/Spon2/Tgfb2/Tirap/Tlr2/Tlr4/Tlr7/Twist2/Wnt5a,25
418,Up in XX,Up in XX,GO:0044843,cell cycle G1/S phase transition,60/3317,260/28891,8.72336134926923e-08,1.31455629519251e-06,6.6100715940446e-07,Adamts1/Aif1/Akt1/Anxa1/Apbb1/Bcl2/Bcl7a/Bmyc/Camk2g/Ccne1/Cdk14/Cdk16/Cdk17/Cdk2/Cdk5/Cdkn1a/Cdkn1b/Csf1r/Ctdspl/Cul4b/Ddr2/Dgkz/Dlg1/Dpf1/Dpf3/E2f4/E2f5/Egfr/Fbxo31/Fgf10/Gas1/Gjc2/Hyal1/Inhba/Kcna5/Lsm10/Mblac1/Mlf1/Mn1/Muc1/Nacc2/Phf10/Plcg2/Plk3/Psme2/Psme3/Rhou/Smarcc1/Smarcd2/Smarcd3/Stox1/Stxbp4/Susd2/Tbx2/Tcf3/Tert/Tm4sf5/Trex1/Trim39/Usp29,60
419,Up in XX,Up in XX,GO:0140888,interferon-mediated signaling pathway,28/3317,84/28891,9.92155771428833e-08,1.49154873609313e-06,7.50005455653651e-07,Adar/Arg1/Ifitm1/Ifitm2/Ifitm3/Ifnar1/Ifnar2/Ifngr2/Igtp/Ikbke/Irak1/Irf1/Irf7/Irgm1/Irgm2/Isg15/Jak2/Mavs/Myd88/Oas1a/Oas1c/Oas2/Samhd1/Stat1/Stat2/Trex1/Usp29/Wnt5a,28
425,Up in XX,Up in XX,GO:0042593,glucose homeostasis,66/3317,298/28891,1.06657758159408e-07,1.5807934556379e-06,7.94880976598533e-07,Aacs/Adgrf5/Akt1/Ano1/Bace2/Bad/C1qtnf3/Cacna1d/Cdk16/Cnr1/Cry1/Cyb5r4/Dbh/Efna5/Ern1/Fkbp1b/G6pc2/Gas6/Gck/Gper1/Hk3/Hmgn3/Hnf1a/Igf1/Igfbp5/Inpp5k/Klf7/Lin28a/Lrp1/Mcu/Ncoa5/Ngfr/Nox4/Oas1a/Oas1c/Oprk1/Pck2/Pde8b/Pdk2/Pdk4/Pfkm/Pik3r1/Pik3r2/Plscr3/Pomc/Ppp1r3g/Prkaca/Ptprj/Pygl/Rab11fip2/Rab34/Rph3al/Rraga/Sesn3/Sox4/Sri/Stk11/Stxbp4/Sybu/Tbc1d1/Tcf7l2/Trem2/Trpv4/Vcam1/Vsnl1/Wfs1,66
452,Up in XX,Up in XX,GO:0060021,roof of mouth development,31/3317,101/28891,1.76917480047889e-07,2.46549382040189e-06,1.23974079521215e-06,Bbs7/Bnc2/Dhrs3/Dlg1/Ephb2/Fras1/Fuz/Fzd1/Fzd2/Gas1/Gli3/Hand2/Inhba/Lef1/Lrrc32/Msx1/Osr1/Pdgfra/Pkdcc/Prrx1/Sgpl1/Snai2/Tbx2/Tbx3/Tcf21/Tgfb2/Tgfbr3/Tmem107/Tshz1/Wnt11/Wnt5a,31
