,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
217,Up in XX,Up in XX,GO:0019216,regulation of lipid metabolic process,61/1869,398/28891,3.16579759805274e-10,8.83943209520808e-09,4.48417607873587e-09,Abca7/Abcd1/Abcg1/Abcg4/Adipor1/Ambra1/Angptl4/Anxa1/Apoa1/Apobec1/Apoe/Aqp8/Bmp2/Cd74/Clstn3/Cnr1/Crtc3/Cyp17a1/Dab2/Daglb/Dgkz/Esr1/Fitm2/Fmo1/Gal/Igf1/Igf2/Insig1/Irs1/Isx/Kat5/Lyn/Mid1ip1/Mlxipl/Nucb2/Pdgfb/Pdk2/Pdk4/Pik3cg/Plcg2/Ppara/Ppard/Ppp2r5a/Prkaa2/Prkcd/Rorc/Samd8/Sik1/Sirt6/Smpd3/Snca/Sod1/Sorbs1/Stat5a/Tbl1xr1/Tcf7l2/Tgfb1/Trem2/Trib3/Wdtc1/Wnt4,61
220,Up in XX,Up in XX,GO:0001558,regulation of cell growth,67/1869,459/28891,3.64839797783992e-10,1.00026203988172e-08,5.07425258024968e-09,Abl1/Acvr1b/Acvrl1/Adam15/Adcy10/Adipor1/Apoe/Arhgap4/Bcl11a/Cd44/Cdc73/Cdkn1a/Cdkn1b/Cdkn2d/Clstn1/Clstn3/Cpne5/Cryab/Csf2rb/Cxcl16/Dab2/Ei24/Erbb2/Foxk1/Foxp1/Gsk3b/Igf1/Igfbp5/Ing5/Kif26a/Lamtor2/Lmx1a/Lrp1/Map1b/Megf8/Mndal/Msx1/Myo5b/Myocd/Olfm1/Picalm/Plxna3/Plxna4/Ppara/Ppard/Pten/Ptprs/Rgs4/Rrad/Sema3e/Sema4b/Sema4d/Sema6d/Sertad3/Sesn1/Sfn/Slit2/Stk11/Tgfb1/Tgfb2/Trim46/Trpv2/Tspyl2/Vegfa/Wfdc1/Wnt11/Yy1,67
224,Up in XX,Up in XX,GO:0001666,response to hypoxia,43/1869,233/28891,4.19615560941165e-10,1.13502262667077e-08,5.757882697125e-09,Acot2/Adam8/Ado/Adrb2/Alas2/Alkbh5/Aqp3/Arnt/Bmp2/Bmyc/Casp1/Cbfa2t3/Cpeb2/Cryab/Cybb/Dnmt3a/Egln2/Gata6/Gnb1/Hif3a/Il18/Itpr1/Itpr2/Kcnd2/Kcnk3/Kdm6a/Nfatc3/Nkx3-1/Oprd1/Plau/Plk3/Ppara/Ppard/Pten/Ptgis/Rgcc/Ryr2/Tgfb1/Tgfb2/Th/Trem2/Vegfa/Zfp36l1,43
225,Up in XX,Up in XX,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,70/1869,491/28891,4.22086043102537e-10,1.1366308156259e-08,5.76604091630133e-09,6030468B19Rik/Anxa1/Arg1/Btk/C1qa/C1qb/C1qc/C3ar1/Card9/Cd74/Cfi/Clec4n/Clec7a/Csf2rb/Csf3r/Ctsc/Dennd1b/Dlg1/Emp2/Entpd7/Ephb2/Fas/Fcer1g/Fcgr1/Fcgr2b/Fcgr3/Fgl2/Gadd45g/H2-D1/H2-K1/H2-M3/H2-T24/Hlx/Icam1/Il18/Il1r1/Il21r/Il23a/Il2rb/Il6ra/Inpp5d/Jag1/Jak3/Lef1/Lilrb4a/Myd88/Myo1g/Nckap1l/P2rx7/Parp3/Prkcd/Prkcz/Ptpn6/Ptprc/Rab27a/Rftn1/Rorc/Sash3/Slc11a1/Slfn2/Stx11/Tap2/Tgfb1/Tnfrsf1b/Trem2/Unc13d/Unc93b1/Vegfa/Was/Zbtb7b,70
231,Up in XX,Up in XX,GO:1901652,response to peptide,67/1869,464/28891,5.80271230502948e-10,1.52201878165254e-08,7.72108449792029e-09,Ache/Acvr1c/Adipor1/Adrb2/Agtr1a/Agtr2/Ano1/Anxa1/Car2/Card9/Cav2/Ccnd3/Cd36/Cpeb2/Cry1/Csk/Ctsd/Fcgr2b/Gnai2/Grb2/Gsk3b/Hdac9/Icam1/Igf1/Igf2/Il18/Insig1/Irf5/Irs1/Jag1/Jak3/Ldoc1/Lgmn/Lrp1/Mc4r/Myo5a/Nucb2/Oprk1/Pcsk9/Pdk2/Pdk4/Pik3r3/Pip4k2a/Pip4k2b/Pklr/Pld1/Ppara/Ppp3ca/Prkaca/Prkcd/Prkcz/Pten/Rbp4/Rock1/Slc30a10/Smpd3/Sorbs1/Srd5a2/Stat5a/Tbc1d4/Tlr4/Trem2/Trib3/Tshr/Wdtc1/Zbtb7b/Zfp36l1,67
236,Up in XX,Up in XX,GO:0003012,muscle system process,65/1869,446/28891,7.11660894665722e-10,1.82709888168628e-08,9.26873243721637e-09,Acta2/Actc1/Adcy10/Adk/Adra2b/Adrb2/Agtr2/Aif1/Apbb1/Asb2/Atp2b4/Bmp2/Camta2/Chga/Chrna3/Dlg1/Dmpk/Dock4/Dsg2/Edn2/Foxp1/Gata6/Gja5/Glra1/Gpd1l/Gsk3b/Hrc/Igf1/Igfbp5/Inpp5f/Kcnd2/Kcnh2/Kcnip2/Kcnn2/Lmna/Lmod1/Myh11/Myh6/Myh8/Myl1/Mylpf/Myocd/Myom1/Ncf1/Nfatc3/Pkp2/Ppara/Ppp1r13l/Ppp3ca/Ptgs1/Rgs4/Rock1/Ryr2/Scn2b/Scn3b/Smpd3/Sod1/Sri/Tbx20/Tifab/Tmem38a/Tmem38b/Tmod1/Tnfrsf1b/Yy1,65
238,Up in XX,Up in XX,GO:0030048,actin filament-based movement,30/1869,130/28891,7.75545228415713e-10,1.97438173906336e-08,1.00158870719765e-08,Acta2/Actc1/Adcy10/Dlg1/Dsg2/Emp2/Frmd6/Gja5/Gpd1l/Kcnh2/Kcnn2/Myh6/Myh8/Myh9/Myo1a/Myo1f/Myo1g/Myo5a/Myo5b/Myo5c/Myo6/Pdpn/Pkp2/Rock1/Ryr2/Scn2b/Scn3b/Sri/Vil1/Was,30
247,Up in XX,Up in XX,GO:0006644,phospholipid metabolic process,56/1869,360/28891,9.56531225198814e-10,2.34640594877717e-08,1.19031373431943e-08,Abhd3/Agpat1/Apoa1/Cds2/Chpt1/Crls1/Dgka/Dgkz/Dpm3/Fitm2/Gata6/Hexb/Idi1/Inpp4a/Inpp4b/Inpp5a/Inpp5d/Inpp5f/Ip6k1/Itpkc/Lpcat4/Nkx2-1/Osbp/Pcsk9/Pdgfb/Pi4k2a/Pi4k2b/Pigq/Pigv/Pik3c2b/Pik3cd/Pik3cg/Pik3r3/Pip4k2a/Pip4k2b/Pip5k1a/Pitpnc1/Pla2g15/Plcg2/Pld1/Plek/Pnpla7/Ppard/Prkcd/Pten/Samd8/Sgms2/Sh3yl1/Slc30a5/Smpd3/Smpdl3b/Snca/Socs4/Synj1/Tmem38b/Ttc7,56
248,Up in XX,Up in XX,GO:0072593,reactive oxygen species metabolic process,45/1869,257/28891,9.67477410745182e-10,2.36368775471978e-08,1.19908066187433e-08,Abcd1/Acp5/Adcy10/Agtr1a/Alox5/Cd36/Cdkn1a/Clec7a/Cryab/Cybb/Fbln5/Gch1/Gnai2/Gpx1/Grb2/Hba-a1/Hba-x/Hbb-bh1/Hbb-bt/Hbb-y/Hbq1b/Il18/Itgb2/Mpv17l/Ncf1/Ncf2/Ncf4/Nrros/P2rx7/Pdgfb/Pdk4/Plau/Plcg2/Ppara/Prex1/Prkcd/Rab27a/Sesn1/Snca/Sod1/Tgfb1/Tlr4/Trim30a/Tyrobp/Vav1,45
253,Up in XX,Up in XX,GO:0198738,cell-cell signaling by wnt,66/1869,462/28891,1.21929848707129e-09,2.92005119887943e-08,1.48131956823307e-08,Abl1/Amer2/Apoe/Axin2/Bcl9/Bcl9l/Bmp2/Btrc/Cd44/Cdc73/Csnk2a1/Dab2/Fermt1/Fgfr2/Frat1/Gid8/Grhl3/Gsk3b/Hhex/Hmga2/Isl1/Ldb1/Lef1/Lgr4/Lmx1a/Lrp1/Lrrk1/Lypd6/Map3k1/Mbd2/Mdk/Mllt3/Ndrg2/Nfatc4/Nlk/Nrarp/Peg12/Pitx2/Prkaa2/Pten/Ptpn23/Ptpro/Rapgef1/Rps12/Rspo1/Senp2/Sfrp5/Shh/Stk11/Strn/Tbl1xr1/Tcf7l2/Tgfb1/Tgfb1i1/Tle3/Tmem170b/Tmem88/Wnt10a/Wnt11/Wnt2/Wnt4/Wnt6/Wnt7b/Wnt9a/Wwtr1/Zfp703,66
265,Up in XX,Up in XX,GO:0045926,negative regulation of growth,45/1869,263/28891,2.05978450097638e-09,4.7095223741192e-08,2.38910456518412e-08,Acvr1b/Acvrl1/Adam15/Adipor1/Adrb2/Arhgap4/Bcl11a/Cdkn1a/Cdkn1b/Cdkn2d/Cryab/Dab2/Ei24/Foxk1/Foxp1/Gsk3b/Igfbp5/Ing5/Lgmn/Mndal/Msx1/Plxna3/Ppara/Ppard/Pten/Ptprs/Rbp4/Rgs4/Rrad/Sema3e/Sema4b/Sema4d/Sema6d/Sertad3/Sesn1/Slit2/Stk11/Tcf7l2/Tgfb1/Tgfb2/Trim46/Tspyl2/Wnt11/Wwc1/Yy1,45
269,Up in XX,Up in XX,GO:0060560,developmental growth involved in morphogenesis,48/1869,292/28891,2.38066981149814e-09,5.36225962374248e-08,2.72023316359796e-08,Abl1/Adcy10/Apoe/Arhgap4/Bcl11a/Clstn3/Cobl/Cpne5/Csf1r/Cyfip2/Dclk1/Edn2/Esr1/Fgfr2/Flrt3/Gsk3b/Impact/Lrp1/Map1b/Megf8/Myo5b/Nfix/Nrn1/Olfm1/Picalm/Plxna3/Plxna4/Prkcz/Pten/Ptprs/S1pr1/Sema3e/Sema4b/Sema4d/Sema6d/Sfrp5/Shh/Sirt6/Slit2/Spry2/Stk11/Tgfb1/Trim46/Trpv2/Vegfa/Wasf1/Wnt11/Wnt7b,48
270,Up in XX,Up in XX,GO:0021700,developmental maturation,58/1869,389/28891,2.46777871768043e-09,5.53787824089841e-08,2.80932314059526e-08,Adgrl1/Ascl1/Atp6v1b2/B4galt5/Bcl11a/Bmp2/Btk/C1qa/Cdc25b/Cdh5/Cebpa/Clec7a/Clstn1/Cntnap1/Cspg4/Cx3cr1/Ereg/Fam20c/Fam210b/Fermt1/Gal/Gsk3b/Hba-x/Igf1/Ihh/Irx5/Kcnip2/Klf1/Lyl1/Mreg/Myo5a/Nfatc4/Nfia/Nfix/Pdgfb/Picalm/Ppard/Prkaca/Pten/Rec8/Ret/Rock1/Runx1/S1pr1/Sclt1/Sema4d/Sez6l2/Srrm4/Stxbp1/Sybu/Tal1/Tdrd5/Tgfb1/Tgfb2/Trim58/Vegfa/Zbtb16/Zbtb7a,58
285,Up in XX,Up in XX,GO:0051348,negative regulation of transferase activity,44/1869,260/28891,4.38963852021034e-09,9.33221747156297e-08,4.73416231911882e-08,Abl1/Actb/Adarb1/Adora2a/Apoe/Bmp2/Cd300a/Cdkn1a/Cdkn1b/Coro1c/Csk/Dtx3l/Dusp3/Ephb2/Gadd45g/Gprc5a/Gsk3b/Hexim2/Hhex/Lilrb4a/Lyn/Mapk8ip1/Myocd/Nr2f2/Parp3/Plec/Ppm1e/Ppp2r5a/Prkar1b/Prkcd/Prkch/Pten/Ptpn6/Ptprc/Ptpro/Pycard/Rpl5/Setd7/Sfrp5/Sh3bp5l/Socs4/Spry2/Trib3/Wwtr1,44
286,Up in XX,Up in XX,GO:1901653,cellular response to peptide,53/1869,346/28891,4.61854130915438e-09,9.78452510215608e-08,4.96361450965432e-08,Adipor1/Adrb2/Agtr1a/Agtr2/Ano1/Car2/Cav2/Cd36/Cpeb2/Csk/Ctsd/Fcgr2b/Gnai2/Grb2/Gsk3b/Hdac9/Icam1/Igf1/Igf2/Il18/Insig1/Irs1/Jak3/Ldoc1/Lgmn/Lrp1/Myo5a/Nucb2/Pcsk9/Pdk2/Pdk4/Pik3r3/Pip4k2a/Pip4k2b/Pklr/Ppp3ca/Prkaca/Prkcd/Prkcz/Pten/Rock1/Slc30a10/Smpd3/Sorbs1/Stat5a/Tbc1d4/Tlr4/Trem2/Trib3/Tshr/Wdtc1/Zbtb7b/Zfp36l1,53
296,Up in XX,Up in XX,GO:0031668,cellular response to extracellular stimulus,45/1869,271/28891,5.40172024030712e-09,1.10571023432503e-07,5.60918317983528e-08,Angptl4/Aqp2/Asns/Atxn3/Cd68/Cdkn1a/Cpeb4/Crebbp/Fas/Foxa3/Gpr155/Impact/Itga6/Kat5/Kdm6a/Kif26a/Klf10/Krt20/Mlxipl/Mn1/Myocd/Nuak1/P2rx7/Pcsk9/Pdk2/Pdk4/Pik3c2b/Pim1/Pld1/Plec/Ppara/Ppard/Prkaa2/Prkch/Ptprc/Rnf152/Rxra/Sesn1/Snw1/Stk24/Tcf7l2/Tnrc6a/Wdr59/Wnt4/Zfyve1,45
310,Up in XX,Up in XX,GO:1904951,positive regulation of establishment of protein localization,54/1869,362/28891,8.5314592267826e-09,1.66748746629277e-07,8.45903597358411e-08,Abcg1/Adcy10/Adora2a/Ankrd1/Ano1/Apbb1/Arrb1/Atp13a2/Bag3/Ccl2/Cd2ap/Coro2b/Doc2b/Edem1/Erbb2/Exph5/Gna11/Gsk3b/Hcls1/Hspa1l/Igf1/Isl1/Itpr1/Kcnn4/Lrp1/Mcu/Mtcl1/Myh9/Myom1/Nlgn2/Osbp/P2rx7/Plk3/Ppard/Prkaca/Prkcd/Prkcz/Ptp4a3/Ptpn23/Rbp4/Rph3al/Sfn/Shh/Sirt6/Sri/Stom/Stx4a/Sybu/Tcf7l2/Tgfb1/Tgfb2/Tlr4/Trem2/Zfp384,54
329,Up in XX,Up in XX,GO:0009991,response to extracellular stimulus,63/1869,460/28891,1.49787377081735e-08,2.7585462545235e-07,1.39938934915586e-07,Acvr1c/Adrb2/Alad/Angptl4/Apoe/Aqp2/Asns/Atn1/Atxn3/Bax/Cd68/Cdkn1a/Cdkn2d/Cpeb4/Crebbp/Fas/Foxa3/Foxk1/Gpr155/Impact/Itga6/Kat5/Kdm6a/Kif26a/Klf10/Krt20/Larp1/Lilrb4a/Mc4r/Mlxipl/Mn1/Myocd/Nmur2/Nuak1/Nucb2/P2rx7/Pcsk1n/Pcsk9/Pdk2/Pdk4/Pik3c2b/Pim1/Pld1/Plec/Ppara/Ppard/Prkaa2/Prkch/Ptprc/Rasgrp4/Rnf152/Rxra/Sesn1/Snw1/Sod1/Stk24/Tbl1xr1/Tcf7l2/Tmem126b/Tnrc6a/Wdr59/Wnt4/Zfyve1,63
345,Up in XX,Up in XX,GO:1902074,response to salt,51/1869,343/28891,2.44177743603229e-08,4.28832738693322e-07,2.17543557992808e-07,Ache/Adcy7/Alox5ap/Apobec1/Aqp2/Atp2b4/Carf/Casp1/Cd36/Cdkn1b/Cebpa/Chrm4/Chrna3/Cib2/Clic4/Cnr1/Cpne5/Cpne8/Crebbp/Crls1/Dmtn/Fas/Gna11/Gnai2/Hdac5/Hnrnpd/Itpkc/Itpr1/Lgmn/Nek7/Nfatc3/Nfatc4/Oprk1/P2rx7/P2ry12/Pdgfb/Pklr/Plcg2/Plec/Ppp3ca/Prkaa2/Rasa4/Ryr2/Sec31a/Shh/Slc25a12/Snca/Sorbs1/Syt11/Syt13/Syt7,51
352,Up in XX,Up in XX,GO:0001906,cell killing,45/1869,286/28891,2.91012259617738e-08,5.00600826303683e-07,2.53950958175616e-07,Arg1/Arrb2/Atn1/Bcl2l1/Ccl2/Clec7a/Coro1a/Ctsc/Cx3cr1/Dnase1l3/Emp2/Fcgr1/Fcgr3/Fgl2/Gbp2/Gbp2b/Gbp7/H2-D1/H2-K1/H2-M3/H2-T24/Igf2/Il18/Il23a/Lgals3/Lgals9/Lyz2/Myd88/Ncf1/Nckap1l/P2rx7/Pik3r6/Ptpn6/Ptprc/Rab27a/Rnf19b/Spi1/Stat5a/Stx11/Tap1/Tap2/Tgfb1/Tyrobp/Unc13d/Vav1,45
356,Up in XX,Up in XX,GO:0007163,establishment or maintenance of cell polarity,40/1869,239/28891,2.99182119086243e-08,5.09197881894255e-07,2.58312178513256e-07,Abl1/Actb/Actr2/Arfgef1/Atn1/Cdh5/Cdx2/Coro7/Crb2/Dlg1/Dock2/Dock8/Fermt1/Fez1/Gsk3b/Igf1/Kat5/Lims1/Lin7a/Llgl2/Lmna/Map1b/Mtcl1/Myh9/Nckap1l/Parvb/Parvg/Plekhg3/Prkcz/Rab11fip2/Rhobtb1/Rhobtb2/Sh3bp1/Shh/Sipa1l3/Snap91/Spry2/Stk11/Wnt11/Wnt7b,40
364,Up in XX,Up in XX,GO:0044843,cell cycle G1/S phase transition,42/1869,260/28891,3.88477361485741e-08,6.46644047593985e-07,3.28037563776277e-07,Actb/Acvr1b/Aif1/Ambra1/Anxa1/Apbb1/Atp2b4/Bach1/Bmyc/Cacnb4/Ccnd3/Cdc73/Cdk16/Cdkn1a/Cdkn1b/Cdkn2d/Crebbp/Csf1r/Ctdspl/Dgkz/Dlg1/Dpf1/Dpf3/E2f4/Gjc2/Kmt2e/Mn1/Nacc2/Pdpn/Plcg2/Plk3/Ppp2r5c/Ppp3ca/Pten/Ptpn6/Rbm38/Rgcc/Sass6/Senp2/Smarcd3/Trim39/Trim71,42
389,Up in XX,Up in XX,GO:0097581,lamellipodium organization,22/1869,92/28891,6.9392424235814e-08,1.08084498314858e-06,5.48304366847725e-07,Abi2/Abi3/Ablim2/Ablim3/Actr2/Arhgef6/Cd44/Coro1c/Dmtn/P2ry12/Parvb/Pdpn/Ptpro/Rac2/S1pr1/Slit2/Snx2/Vav2/Vav3/Vil1/Was/Wasf1,22
406,Up in XX,Up in XX,GO:0031331,positive regulation of cellular catabolic process,50/1869,349/28891,1.10086077979124e-07,1.642885582452e-06,8.33423250451236e-07,Abcd1/Adam8/Adcy10/Adrb2/Ago2/Ambra1/Apoe/Bag3/Bax/Cdk16/Cnot6/Daglb/Dapk1/Dtx3l/Gsk3b/Hnrnpd/Igf1/Igf2bp1/Ikbkg/Irgm1/Irs1/Kat5/Khsrp/Laptm5/Larp1/Mlxipl/P2rx7/Paip1/Pcsk9/Pip4k2a/Pip4k2b/Plk3/Polr2g/Prkaa2/Prkcd/Rnf152/Rock1/Sesn1/Snca/Stk11/Tnfrsf1b/Tnrc6a/Tnrc6c/Tob1/Trim30a/Trim58/Trim71/Trim8/Upf1/Zfp36l1,50
412,Up in XX,Up in XX,GO:0050890,cognition,52/1869,371/28891,1.26253281158642e-07,1.85229471143587e-06,9.39654894831135e-07,Abca7/Abi2/Abl1/Adcy1/Adrb2/Aff2/Apoe/Arl6ip5/Atxn1/C5ar1/Calb1/Casp1/Cic/Clstn3/Cnr1/Crebbp/Cx3cr1/Dbh/Elavl4/Ephb2/Gpr155/Igf1/Igf2/Jakmip1/Kras/Lgmn/Lmx1a/Map1a/Mapk8ip2/Mdk/Nfatc4/Nfix/Oprk1/Picalm/Pja2/Prkar1b/Prkcz/Ptchd1/Pten/Ptgs1/Shank2/Slc1a4/Slc7a11/Snap25/Synj1/Synpo/Syt11/Th/Tifab/Trem2/Zfp385a/Zzef1,52
413,Up in XX,Up in XX,GO:0051648,vesicle localization,36/1869,214/28891,1.26258081502396e-07,1.85229471143587e-06,9.39654894831135e-07,Atp13a2/Bcl2l1/Dpysl2/Fgfr2/Ikbkg/Kif1a/Kif5a/Kif5c/Lin7a/Madd/Mreg/Myo1a/Myo1f/Myo1g/Myo5a/Myo5b/Myo5c/Myo6/Nlgn2/Picalm/Pik3cg/Ppfia2/Prkcz/Pten/Rab27a/Smpd3/Snap91/Snca/Steap3/Stk11/Sybu/Syn2/Synj1/Syt11/Tcf7l2/Trim46,36
419,Up in XX,Up in XX,GO:0002269,leukocyte activation involved in inflammatory response,16/1869,53/28891,1.32361310565108e-07,1.9140266842816e-06,9.70971050998909e-07,Aif1/C1qa/C5ar1/Casp1/Csf1r/Ctsc/Cx3cl1/Cx3cr1/Ifngr1/Ifngr2/Myd88/Snca/Syt11/Tlr4/Trem2/Tyrobp,16
426,Up in XX,Up in XX,GO:0051235,maintenance of location,52/1869,373/28891,1.5013761622078e-07,2.13540802037959e-06,1.08327610418749e-06,Abcg1/Abl1/Acvr1c/Apoa1/Apoe/B4galnt1/Bard1/Bax/Cd36/Cds2/Clstn3/Coro1a/Cry1/Cx3cl1/Ehd1/Fitm2/Grik5/Hexb/Hk1/Hrc/Insig1/Itgb3/Itpr1/Itpr2/Kdelr2/Lgals9/Lyn/Msr1/Myo5a/Nrros/P2rx7/P2ry6/Plcg2/Ppara/Ppard/Ptpn6/Ptprc/Ryr2/Slc8b1/Snca/Soat1/Sri/Stat5a/Taf8/Tgfb1/Tgfb2/Tmem38a/Tmem38b/Tmsb15l/Tnrc6a/Trem2/Zfyve1,52
450,Up in XX,Up in XX,GO:0071216,cellular response to biotic stimulus,49/1869,349/28891,2.73518449873881e-07,3.68277397285743e-06,1.86824297925551e-06,Abca1/Abl1/Ankrd1/Btk/Casp1/Ccl2/Cd14/Cd180/Cd36/Cd68/Cd84/Cd86/Cdc73/Cebpb/Clec7a/Cmpk2/Cx3cl1/Cx3cr1/Cxcl16/Fcgr2b/Gata1/Gbp2/Gbp2b/Gch1/Gsk3b/Irak4/Irf8/Irgm1/Ldoc1/Lilrb4a/Ly86/Lyn/Mrc1/Myd88/Notch2/Pdcd4/Plcg2/Ppard/Ppm1e/Pycard/Sbno2/Sirpa/Spi1/Ticam2/Tifab/Tlr4/Tnfrsf1b/Trem2/Trim30a,49
455,Up in XX,Up in XX,GO:0010038,response to metal ion,46/1869,320/28891,3.16602724423752e-07,4.21603496106267e-06,2.13876218696902e-06,Adcy7/Alad/Alox5ap/Apobec1/Aqp2/Atp13a2/Carf/Cdkn1b/Cebpa/Clic4/Cpne5/Cpne8/Dmtn/Fas/Glra1/Gsk3b/Hnrnpd/Itpkc/Lgmn/Nek7/Nfatc3/Nfatc4/P2rx7/Pam/Plcg2/Ppp3ca/Prkaa2/Rasa4/Ryr2/Sec31a/Shh/Slc11a1/Slc25a12/Slc30a1/Slc30a10/Slc30a5/Slc39a8/Slc40a1/Smpd3/Snca/Sod1/Syt11/Syt13/Syt7/Tat/Tfr2,46
460,Up in XX,Up in XX,GO:0002064,epithelial cell development,38/1869,242/28891,3.55380897837333e-07,4.68098447825305e-06,2.37462750957669e-06,Abi2/C1galt1/Cdh5/Cebpa/Cgn/Clic4/Crygb/E2f4/Esr1/Exph5/Fgfr2/Frmd6/Gpx1/Hpse/Icam1/Ihh/Il6st/Jag1/Klf5/Map3k1/Myd88/Notch2/Onecut1/Palld/Pdgfb/Pecam1/Plec/Ptprs/Rap1a/Rapgef1/Robo4/Rock1/Sfn/Shroom3/Sipa1l3/Tgfb1/Tmod1/Vegfa,38
472,Up in XX,Up in XX,GO:0019882,antigen processing and presentation,26/1869,134/28891,4.15551999749304e-07,5.33438467474795e-06,2.70609241585185e-06,Bag6/Cd68/Cd74/Ctse/Ctss/Fcer1g/Fcgr1/Fcgr2b/Fcgr3/Fgl2/H2-D1/H2-K1/H2-M3/H2-T24/Icam1/Psmb8/Psmb9/Pycard/Rab27a/Rftn1/Slc11a1/Tap1/Tap2/Trem2/Unc93b1/Was,26
478,Up in XX,Up in XX,GO:0034446,substrate adhesion-dependent cell spreading,22/1869,102/28891,4.80162824266828e-07,6.08641538123998e-06,3.08759182307672e-06,Abl1/Akip1/Apoa1/Bves/Coro1c/Dab2/Dmtn/Efna1/Fermt3/Itgb3/Lama5/Lims1/Lims2/Lpxn/Mdk/Parvb/Parvg/Pdpn/Pkp2/Prex1/Triobp/Unc13d,22
484,Up in XX,Up in XX,GO:0071402,cellular response to lipoprotein particle stimulus,13/1869,39/28891,5.51675170253206e-07,6.90619805075242e-06,3.50346128129482e-06,Abcg1/Abcg4/Apoe/Cd36/Cd68/Fcer1g/Itgb2/Myd88/Mylip/Smpd3/Tgfb1/Tlr4/Trem2,13
485,Up in XX,Up in XX,GO:0061448,connective tissue development,45/1869,316/28891,5.53489873203247e-07,6.91462915822366e-06,3.50773831742481e-06,Axin2/Bmp2/C3ar1/Chrdl2/Col11a1/Col5a1/Csgalnact1/Dyrk1b/Fgf18/Hand1/Hmga2/Hspg2/Igf1/Ihh/Il6ra/Itgb3/Klf7/Lmna/Maf/Mdk/Mef2d/Msx1/Nfia/Pdgfb/Pgrmc2/Pitx1/Ppard/Prkg2/Rorc/Runx1/Shox2/Sik3/Slc39a13/Smpd3/Spi1/Tbl1xr1/Tgfb1/Tgfb2/Trps1/Ubb/Wnt7b/Wnt9a/Zbtb16/Zbtb7a/Zfp516,45
493,Up in XX,Up in XX,GO:0042176,regulation of protein catabolic process,50/1869,369/28891,6.16241203567357e-07,7.57364189130754e-06,3.8420504204477e-06,Adam8/Alad/Apoe/Atp13a2/Atxn3/Axin2/Bag6/Btrc/Cbfa2t3/Dab2/Dedd/Egln2/Ern1/Fbxl20/Fbxo2/Furin/Gga1/Gga3/Gpx1/Grin2c/Gsk3b/Herpud1/Hspa1b/Lrig2/Lrp1/Map1a/Mylip/Nupr1/Pcsk9/Plk3/Prkaca/Rnf144b/Rnf19b/Serpinb1a/Serpinb1b/Shh/Sirt6/Snca/Socs4/Tmf1/Tnfrsf1b/Trem2/Trib3/Trim30a/Trim39/Ubb/Ube2v2/Usp25/Wdr91/Zer1,50
520,Up in XX,Up in XX,GO:0015669,gas transport,9/1869,19/28891,9.92599911053559e-07,1.15656978097568e-05,5.86718975764452e-06,Bpgm/Car14/Car2/Cygb/Hba-a1/Hba-x/Hbb-bh1/Hbb-y/Rhag,9
532,Up in XX,Up in XX,GO:0035296,regulation of tube diameter,31/1869,186/28891,1.13020723304206e-06,1.28478904784274e-05,6.5176362604578e-06,Abl1/Acta2/Adm/Adora2a/Adra2b/Adrb2/Agtr1a/Agtr2/Alox5/Apoe/Chga/Cx3cl1/Cysltr1/Dbh/Dock4/Edn2/Gch1/Gclm/Gja5/Gpx1/Icam1/Itga1/Pdgfb/Ppard/Ptgs1/Rock1/Smpd3/Smtnl1/Sod1/Tbxas1/Vegfa,31
556,Up in XX,Up in XX,GO:0048511,rhythmic process,44/1869,317/28891,1.4875782749955e-06,1.62108574967585e-05,8.22364362549577e-06,Adcy1/Adora2a/Anxa1/Arrb1/Arrb2/Bhlhe41/Btrc/Casp1/Cbx3/Crebbp/Cry1/Csnk2a1/Edn2/Erbb2/Ereg/Esr1/Fas/Gsk3b/Hnrnpd/Igf1/Kat5/Kcnd2/Kdm5a/Kdm5c/Klf10/Lgr4/Mdk/Myh9/Nkx2-1/Nr2f6/Ppara/Ppp1cb/Prkaa2/Prkg2/Prokr1/Pten/Rorc/Runx1/Sik1/Sirt6/Sohlh2/Spsb4/Stat5a/Tnfrsf11a,44
578,Up in XX,Up in XX,GO:2000629,negative regulation of miRNA metabolic process,11/1869,31/28891,2.03859146494772e-06,2.13699406334226e-05,1.08408069161307e-05,Esr1/Gata6/Lilrb4a/Ncor2/Nfatc3/Nfatc4/Pdgfb/Ppara/Ppard/Tgfb1/Yy1,11
579,Up in XX,Up in XX,GO:0097242,amyloid-beta clearance,12/1869,37/28891,2.09984593534575e-06,2.19740354443176e-05,1.11472595786012e-05,Abca7/Apoe/C5ar1/Cd36/Ifngr1/Itgb2/Lrp1/Msr1/Myocd/Picalm/Rock1/Trem2,12
584,Up in XX,Up in XX,GO:1990845,adaptive thermogenesis,29/1869,173/28891,2.19423724774748e-06,2.27652114453801e-05,1.15486170934078e-05,Ache/Acot11/Adipor1/Adrb2/Cd36/Cebpb/Clstn3/Cmklr1/Dbh/Gadd45g/Il18/Ip6k1/Kdm3a/Kdm6b/Lgr4/Mc4r/Pdgfc/Phox2b/Prdm16/Sirt6/Stk11/Tfe3/Tle3/Tlr4/Trpv2/Tshr/Vegfa/Zbtb7b/Zfp516,29
